Dataset,Algorithm,AUC_ROC_mean,AUC_ROC_std,AUC_ROC_count,Accuracy_mean,Accuracy_std,Accuracy_count,Precision_mean,Precision_std,Precision_count,Recall_mean,Recall_std,Recall_count,F1_macro_mean,F1_macro_std,F1_macro_count,MCC_mean,MCC_std,MCC_count
optdigits,DT_depth5,0.9213871795397198,0.00791093775798402,30,0.6795373665480428,0.018309790703588045,30,0.6831209879088808,0.04173244382207975,30,0.6806958881006068,0.01832645184343193,30,0.6595126656487477,0.024535386450876655,30,0.6553756726111377,0.01891025925087534,30
optdigits,EBM,0.9997567276768069,0.0001231768598907531,30,0.9844602609727164,0.006019307111914567,30,0.9847411754853994,0.005983416737895108,30,0.9844493797188896,0.006029323193166364,30,0.9844556508117369,0.006049618149691446,30,0.9827643364034552,0.006679092218935681,30
optdigits,FIGS,0.9818295336378139,0.004494895689606481,30,0.8693357058125741,0.01659796583764708,30,0.874583381152892,0.01560547077988929,30,0.8694573018230005,0.01659910476094533,30,0.870452806208469,0.016260405440892533,30,0.8551851722714737,0.01837434724271695,30
optdigits,KNN_k5,0.9917059299389526,0.0026823984897523306,30,0.9469157769869514,0.00898937394600678,30,0.9480131768226112,0.008856085596172113,30,0.9469180867529324,0.009046811213535871,30,0.9467457793872983,0.009169395631529003,30,0.9411734560712498,0.009942030756547442,30
optdigits,LightGBM,0.9997365841316501,0.00018496472559879795,30,0.9836892052194542,0.006076172346121839,30,0.9839923075951604,0.006006343586137342,30,0.9836502397582252,0.006107168179155461,30,0.9836717242668407,0.00611369888347316,30,0.9819093808884435,0.006739778352703113,30
optdigits,LogReg,0.9991541892789723,0.0004087275243368049,30,0.9696915776986952,0.007628070696011176,30,0.9703078306608923,0.00755988115297099,30,0.9697082341433522,0.007602707749904432,30,0.9697405426301057,0.007603004943613932,30,0.9663825788803343,0.008470698633562923,30
optdigits,MLP,0.9995892043633952,0.0002499446673193998,30,0.9800711743772242,0.006548629573491777,30,0.9804705274562384,0.006473207980017008,30,0.9800713572070197,0.006560322536321469,30,0.9800615012175474,0.006580890838632302,30,0.9779026294234152,0.007262619801951377,30
optdigits,RandomForest,0.9996797655787522,0.00018535017083306005,30,0.9843416370106761,0.005457413595567835,30,0.9846689760462987,0.005310372642236205,30,0.9843379058932598,0.005450066835279894,30,0.9843534204418258,0.005447113276613978,30,0.9826350118427132,0.006048781994082376,30
optdigits,RuleFit,0.996114960320803,0.0014380365666572753,30,0.9385527876631079,0.0133706007077455,30,0.9401043606573264,0.012726310577064186,30,0.9386343857292132,0.013382296606205801,30,0.9387590077470951,0.013245101393053765,30,0.9318622088365669,0.0148094458949442,30
optdigits,SVM_RBF,0.999573930092967,0.00026619081319428174,30,0.9778766310794781,0.007158479858905231,30,0.9784061056764204,0.006901612646672326,30,0.9779212398813125,0.007127291018510034,30,0.9779326840389115,0.0071365439317311085,30,0.9754695992797624,0.00792594014687579,30
optdigits,TabPFN,0.9999848951947999,1.8949822791026854e-05,30,0.9953143534994068,0.0028608743624467287,30,0.9954303279949613,0.002794731080481619,30,0.9953167106638069,0.0028550446648079333,30,0.9953327124369721,0.002844577976870322,30,0.9948027853993443,0.0031743836571502472,30
optdigits,XGBoost,0.9996057727084978,0.00022930973020950077,30,0.9801304863582444,0.005837917441171624,30,0.9804781025889848,0.005772386388201346,30,0.9801032381109513,0.005864285448524584,30,0.9801123330955023,0.005859544551103479,30,0.9779615827339437,0.006478129337163688,30
page-blocks,CBM,0.5750831226509114,0.1084994849071619,30,0.8347821783939826,0.16348118719523963,30,0.19283544513264383,0.04021460548040456,30,0.21898841962251628,0.08624125017758058,30,0.19360063064531846,0.016425655090716064,30,0.00241960956393306,0.06784125745048511,30
page-blocks,CBM_KE,0.99079107931689,0.004981851223690966,30,0.9694886285289814,0.007952399582951405,30,0.8285022989879668,0.07432899530945075,30,0.8324647644628023,0.08280207765055984,30,0.8173659888558448,0.06415588771016234,30,0.8390439297460287,0.042255414892872614,30
page-blocks,CatBoost,0.9934921386349598,0.004758310375900661,30,0.9741768860895751,0.004999917865893529,30,0.8707232774872098,0.05290650478063185,30,0.8701298049752236,0.06099382641357773,30,0.8644168950827603,0.04905250485837683,30,0.8631015858700372,0.0264563668394422,30
page-blocks,DT_depth3,0.9042760957740079,0.017933143982244572,30,0.9449421084704448,0.005609564380772672,30,0.605594424161532,0.09348271709929067,30,0.7519529954429799,0.023595407956722315,30,0.6094083330713148,0.0256122725905924,30,0.7221536103151419,0.024573321233454497,30
page-blocks,DT_depth5,0.9457899244878355,0.02356764654851796,30,0.9159528638848485,0.01620350393690784,30,0.7009141666728617,0.03516923169936385,30,0.8847133398504108,0.04357440476999153,30,0.7496861405969687,0.03451706480262428,30,0.685579649882646,0.042650066977766174,30
page-blocks,EBM,0.9922582870742617,0.006374719146422069,30,0.9750890724455892,0.005115324594996647,30,0.8874942667524682,0.05673689554474501,30,0.8525203376428167,0.0547596471581567,30,0.8626545928313103,0.048113468526758046,30,0.8668623198200008,0.026870752391663567,30
page-blocks,FIGS,0.9640557517476489,0.02075854812165264,30,0.9677816846590782,0.0065825032574703315,30,0.8572975696002462,0.07994831049728379,30,0.7704385087650636,0.07540248608208373,30,0.7958316148072194,0.06700835735043716,30,0.824314304727252,0.03668694118921488,30
page-blocks,KNN_k5,0.9438082661003075,0.025887446044638933,30,0.9632750192378691,0.005367845284678181,30,0.8358433272308358,0.06240952515500711,30,0.7663546832222009,0.06161700903545466,30,0.7861286210322384,0.054714470268872696,30,0.7989991774780324,0.030609436124476568,30
page-blocks,LightGBM,0.992203304396273,0.00524214625251421,30,0.9709489273498001,0.005760997934496012,30,0.8584595436314805,0.04710656086794854,30,0.8238394945137966,0.056257166165699965,30,0.8332486500094269,0.042785245971498485,30,0.8456237911041709,0.029150991074430598,30
page-blocks,LogReg,0.9700897618667369,0.03290327235801366,30,0.9088874506821103,0.009924087922289656,30,0.6098894929345043,0.029682560424596927,30,0.9171727233129734,0.05011207751630562,30,0.7023485179368283,0.03004840980100002,30,0.6846729792071813,0.023492318121318027,30
page-blocks,MLP,0.9771483123084926,0.03340701246887693,30,0.9698528136217457,0.005418989529991835,30,0.8578550414200845,0.07716146963366549,30,0.7622807223586183,0.08092115364051151,30,0.7918970256133187,0.06481087601058906,30,0.8350331544366087,0.03136085554588866,30
page-blocks,RandomForest,0.9885912799897236,0.007331902824003035,30,0.9668692758999542,0.00582042752197717,30,0.7979973720053396,0.037108754946363134,30,0.9177858585816773,0.038523445400919294,30,0.8469661977696664,0.029697492488555872,30,0.8426114950834791,0.02487578905846716,30
page-blocks,RuleFit,0.990926792611991,0.008050993595818873,30,0.9705827406290449,0.00402513015181303,30,0.8827163411594853,0.05738513037236767,30,0.7993750080491301,0.06504952654135698,30,0.8252906059648543,0.05144174541540714,30,0.8397131630475936,0.02195022347441227,30
page-blocks,SVM_RBF,0.9796085237289555,0.011272164705881486,30,0.9266709145660692,0.00791964207874423,30,0.6136938652390644,0.0343303902332733,30,0.8520790656218603,0.05202048239666527,30,0.6910295712426754,0.03873531333732205,30,0.7052114897879368,0.023558768252717507,30
page-blocks,TabPFN,0.9950712681696864,0.003681351349122943,30,0.977647597824008,0.004935170334069758,30,0.888232550824407,0.046358742542188254,30,0.8883726854256138,0.03905032779185928,30,0.8814411775654903,0.03457415457782791,30,0.8824445447265337,0.024908665099470283,30
page-blocks,XGBoost,0.9924366048519588,0.005003067800143278,30,0.9724716102429977,0.005631367056919937,30,0.8730431563169542,0.051978681222022025,30,0.8515074500657059,0.05083679938758619,30,0.8562366431825162,0.04327430353041774,30,0.853998225413575,0.028654355501173685,30
pendigits,CBM,0.999407677868576,0.0006637436757788633,30,0.9899666666666666,0.016174657345053245,30,0.9916024514957127,0.010102077049448394,30,0.9899309333328087,0.016109844201354268,30,0.9894450197052996,0.018103610662804432,30,0.989120880503732,0.016941132580800496,30
pendigits,CBM_KE,0.9993969238109083,0.0007557859069757222,30,0.9904666666666666,0.018144502983155716,30,0.9923083309387308,0.008949299015799522,30,0.9905020182943821,0.01779203119352629,30,0.9894603309269621,0.023504010474789568,30,0.9897574577824169,0.018336578613647292,30
pendigits,CatBoost,0.9997458815995582,0.00040490180068234924,30,0.9932,0.0025650166363646856,30,0.9933175130259906,0.002526611085322351,30,0.9932238247275371,0.0025758016870078117,30,0.9932335022728119,0.0025679991295414813,30,0.9924515215721872,0.0028465135494117034,30
pendigits,DT_depth3,0.8820228025289379,0.005867430136258142,30,0.5607333333333333,0.01067686294277725,30,0.5019285228621279,0.009007047496665616,30,0.5620021632719031,0.010784572993768195,30,0.5016789681781562,0.009723539731683923,30,0.5511665063603867,0.011748093504896225,30
pendigits,DT_depth5,0.9684400983189311,0.0026943118556389963,30,0.8137000000000001,0.013152028819500236,30,0.8357253017101194,0.012092015046517834,30,0.8123216636359325,0.01314055443941035,30,0.8092597142170256,0.013603552919212466,30,0.7962240218360176,0.014319151298175787,30
pendigits,EBM,0.9995648268332159,0.00047287024653149863,30,0.9923666666666667,0.0023265089035206603,30,0.9924338067446656,0.002304925745523474,30,0.9923307436105309,0.0023228492123998383,30,0.9923425608236074,0.0023234555506561074,30,0.9915256791896075,0.0025831832100159276,30
pendigits,FIGS,0.9897471021753023,0.002182115174009747,30,0.9018333333333334,0.011729959676954928,30,0.9042401713462618,0.011645903262716435,30,0.9013398308227474,0.011772563816087133,30,0.9014037759646113,0.01198782085183597,30,0.891234397849288,0.01295453709546053,30
pendigits,KNN_k5,0.9984776438827777,0.0007786419986503694,30,0.9926999999999999,0.0028302552583797393,30,0.9928352807777501,0.0027792242718721214,30,0.992727181014492,0.0028015412200395047,30,0.9927358288763599,0.002813881999100301,30,0.9918976643434263,0.0031396941872903054,30
pendigits,LightGBM,0.9997174174801138,0.0005112549795427256,30,0.9920333333333333,0.002882567501776651,30,0.9921553411617636,0.0028066825546379137,30,0.9920376509758114,0.0028521043259034247,30,0.9920541649282811,0.0028414738775486927,30,0.9911561008758736,0.003200399448043464,30
pendigits,LogReg,0.9969928911091354,0.0007525522332748029,30,0.9476999999999999,0.006833739825307958,30,0.9478694208878103,0.00668627282188432,30,0.9475659064740387,0.006870134239551577,30,0.9473612432180261,0.006841382718959678,30,0.941961844187695,0.007576906061196136,30
pendigits,MLP,0.9995672454912575,0.0006086711050949548,30,0.9924999999999999,0.003298379957619755,30,0.9925926033301138,0.0032403715330145935,30,0.992480457302632,0.003282523389567309,30,0.9924919546589454,0.003277693857421563,30,0.9916751341310411,0.0036616760109290936,30
pendigits,RandomForest,0.9997000733188295,0.00043977082673709645,30,0.9914666666666666,0.002661777126519861,30,0.9916579113469796,0.0025613764721753194,30,0.9915545342661349,0.0026278962578660087,30,0.9915533831546416,0.0026069628026783673,30,0.9905289869102052,0.0029549875495475204,30
pendigits,RuleFit,0.9966116903422689,0.0010227044767053232,30,0.9450999999999999,0.008844830947098899,30,0.9463327330871716,0.008544543692295707,30,0.9451434506844669,0.00882407808644795,30,0.9451362809594013,0.008815984823761476,30,0.9391249622749646,0.009799833974097475,30
pendigits,SVM_RBF,0.9997490533625897,0.00040688965983033616,30,0.9939666666666667,0.0025255021123610677,30,0.9940480206333822,0.0024899166916634405,30,0.9939456447085628,0.0025299094040721016,30,0.9939623898959055,0.0025263404441896913,30,0.9933027929843291,0.0028026489929308105,30
pendigits,TabPFN,0.9998961146353321,0.00023146164245174116,30,0.9977333333333332,0.0016595249285580932,30,0.9977372306875218,0.00165919706668453,30,0.9977115140962997,0.0016735046311701376,30,0.9977130268597579,0.0016731600591630492,30,0.9974834921747926,0.0018426988269426708,30
pendigits,XGBoost,0.9997089985543107,0.00048128157438749597,30,0.9918666666666667,0.0028615565252369975,30,0.9919909284935199,0.0028013390234328923,30,0.9918887009025332,0.002849209360287237,30,0.9918959909518592,0.002838455965892586,30,0.9909711160592206,0.003176918929507038,30
phoneme,CBM,0.9412059290051575,0.010601261293073186,30,0.89193103763036,0.015014425521699036,30,0.8696809764263194,0.018586520505954926,30,0.8719810297536236,0.019613040432585323,30,0.8702137765804847,0.01785672028464784,30,0.7415149568911799,0.03531053922487482,30
phoneme,CBM_KE,0.946558060907229,0.011442442351271807,30,0.8931668606375939,0.013889726761420638,30,0.8730278014146986,0.01570279555663953,30,0.8704618941255807,0.023228192854930368,30,0.8706814969817103,0.01843783820929413,30,0.7431670614869176,0.034015720369172185,30
phoneme,CatBoost,0.9538014746564658,0.007874563279653385,30,0.8967424294288127,0.009273145949051867,30,0.8772487638967241,0.011818657375158404,30,0.8726738038578961,0.011954390329606754,30,0.8747688386117451,0.011227814631461193,30,0.7498696761324298,0.022463219624596367,30
phoneme,DT_depth3,0.8305337211602326,0.016766903025493576,30,0.7622719700600169,0.01932396525444375,30,0.7398706751838973,0.016948827846293483,30,0.7840857241635055,0.018858388702713266,30,0.7434730410362677,0.019418566656253213,30,0.5220838377859557,0.03573412758803391,30
phoneme,DT_depth5,0.8764125718757787,0.01531006811167952,30,0.7856504872093288,0.022411320724000955,30,0.762970085123716,0.019076071459302284,30,0.8100855796668518,0.01909662230503099,30,0.7681436947307176,0.021980792342822027,30,0.5710962709378625,0.03807077902396512,30
phoneme,EBM,0.9447137655296977,0.00863533389600391,30,0.8837898496154811,0.013022180475175902,30,0.860358305458331,0.016043735874268508,30,0.8596401244328633,0.015710714358751772,30,0.8598061727641284,0.015379288162056401,30,0.71994939764404,0.030625541191024078,30
phoneme,FIGS,0.8760572767165087,0.014840702171795379,30,0.8247575363410237,0.01281127548407086,30,0.7996479974980761,0.016827470125026375,30,0.7604174887190053,0.0221062006316854,30,0.7746619036634858,0.01965660088014939,30,0.5584074445869079,0.03591415152907486,30
phoneme,KNN_k5,0.9282055545913949,0.010866353712853775,30,0.8743527076059423,0.011781434377755301,30,0.8530649431572919,0.015100727787312392,30,0.8395688745945935,0.014773861398411123,30,0.8456596147876282,0.014367107436020418,30,0.692446650333994,0.028559742404750996,30
phoneme,LightGBM,0.9616597055846885,0.007045826211907653,30,0.9061807124438055,0.009853547264685117,30,0.8890842712199609,0.012328569700566044,30,0.8837104226834154,0.01348821063687653,30,0.8861109685638772,0.012107426892579355,30,0.7727157681204342,0.02397849508980451,30
phoneme,LogReg,0.8109393462445944,0.015165597666078891,30,0.7264362976655029,0.01886514176349363,30,0.705123406020229,0.015196163077629277,30,0.7432514487673682,0.017146287035039034,30,0.7055364581751746,0.01800844491432634,30,0.446743499799946,0.0321956607273236,30
phoneme,MLP,0.9212801113549941,0.015292599743073539,30,0.8533190707651582,0.020113644092665084,30,0.8263423039870278,0.025891726630056722,30,0.8175518605181211,0.023225703904368452,30,0.8210920568605113,0.023336869349244962,30,0.6436580056136851,0.04670627072733562,30
phoneme,RandomForest,0.9655775779256569,0.006570119292482705,30,0.9065494854065402,0.010258242661483423,30,0.8813839463489603,0.012167003555112426,30,0.9021598403777419,0.012413848178597385,30,0.8904561208307223,0.0119427079388314,30,0.7832450336431475,0.023804618223872948,30
phoneme,RuleFit,0.888377770507854,0.01179693739882576,30,0.7938528331165423,0.01465291262012899,30,0.7934314004083242,0.021323142823123416,30,0.6801292016762216,0.02644805260342727,30,0.7003622992168373,0.030687575635006355,30,0.4588841803846865,0.04588135538463959,30
phoneme,SVM_RBF,0.9043522018243715,0.012594584143925785,30,0.804590150840921,0.015883843865547354,30,0.7846051271873602,0.013294981211793103,30,0.8381208778677198,0.014182030125588245,30,0.7898837640236721,0.015824923292588673,30,0.620418257745013,0.027445005202432836,30
phoneme,TabPFN,0.9806056416243335,0.004283304053223573,30,0.9318398712945848,0.009274146135814763,30,0.9207575556353363,0.011991567213404141,30,0.9140406581557886,0.011656469083441038,30,0.9171830638228013,0.011191122955252932,30,0.8347358025801538,0.02233505783507799,30
phoneme,XGBoost,0.9597325355043675,0.006955461078516395,30,0.9038971041281577,0.009336114543801302,30,0.8864128981347161,0.01216980669309993,30,0.8806816086223309,0.011936593043650618,30,0.883299189249639,0.011302526825711413,30,0.7670254593255336,0.02251211941255024,30
satimage,CBM,0.9823775170741352,0.015833530355553606,30,0.9126490409538621,0.02167343646928139,30,0.901146452146175,0.023687229941867685,30,0.8940084416395723,0.02859468733046369,30,0.8948964405691906,0.032018719424708374,30,0.892673147351278,0.025841146742704484,30
satimage,CBM_KE,0.9900298667597653,0.0031753262751431106,30,0.9148781752203214,0.02513989780372162,30,0.9014420827597686,0.04483497128010893,30,0.8935588337636672,0.03863569808864713,30,0.894278596145925,0.04614843478843791,30,0.8955538326179561,0.02954650557045334,30
satimage,CatBoost,0.991126993541865,0.0018380228465264203,30,0.9187143597719025,0.01000360470957126,30,0.910556906172209,0.01233500664489087,30,0.8965909458970799,0.01327628908894159,30,0.9019698178891001,0.012734871260964611,30,0.8997875919856236,0.01236122166697477,30
satimage,DT_depth3,0.8307639646301502,0.009375673023407487,30,0.5849144634525661,0.015151982831197694,30,0.5763561111755917,0.018005641972870516,30,0.5765174728842091,0.0176278613159422,30,0.5478851681756053,0.017635705690844106,30,0.5431794419747964,0.01823756300225184,30
satimage,DT_depth5,0.9324309512851481,0.008271208845028835,30,0.7614826334888544,0.02609879280803414,30,0.801582675880873,0.012990130364678951,30,0.7650043698459377,0.01878970736853442,30,0.7621784356612155,0.018637307688228622,30,0.721088348213012,0.025627893462374915,30
satimage,EBM,0.9899421197888124,0.0020251077899768087,30,0.9171073094867808,0.008770535937814995,30,0.9049617926556688,0.011000440520840517,30,0.89667128892955,0.011195099283618047,30,0.8999492909262564,0.010708029165931766,30,0.897756347177923,0.01083525090547381,30
satimage,FIGS,0.9640517631988298,0.006274688079052053,30,0.85966822187662,0.010474021092038295,30,0.8421568635016953,0.013385185337328655,30,0.823203599163437,0.01308196944151311,30,0.8299623943048083,0.012802765417032418,30,0.8266920051745162,0.012919542070855291,30
satimage,KNN_k5,0.9815238547329469,0.004147392334636328,30,0.909279419388284,0.008120574277282466,30,0.8970061077481607,0.009097044544295215,30,0.8919923764754182,0.011145787646205807,30,0.8939405533611161,0.009997515058901287,30,0.888163527821365,0.0100017844106703,30
satimage,LightGBM,0.9916924153212624,0.0019213334193123478,30,0.9269051321928461,0.008013742634211656,30,0.918885359986783,0.01054233578551303,30,0.9075741434571244,0.010355209244415995,30,0.911920430749564,0.010329525395915192,30,0.9099263761993328,0.009858499564904028,30
satimage,LogReg,0.9769981344498456,0.0033566402103445015,30,0.8559357179885951,0.012769082900404401,30,0.8364385784631168,0.012003055584127922,30,0.8431990786583653,0.015560973914170969,30,0.8363782207119873,0.013933982692412597,30,0.8245601745060878,0.015327046908269,30
satimage,MLP,0.9891212908330256,0.0025628161578479572,30,0.908812856402281,0.014097724258714604,30,0.897016838699765,0.017012155304144495,30,0.8868195064151005,0.01841122005210864,30,0.8899355284255211,0.01759648075906856,30,0.8876879624532337,0.017358746611001327,30
satimage,RandomForest,0.9908666766988296,0.0017556593067442447,30,0.9157594608605495,0.008587309128727655,30,0.9013097269128983,0.010562879231769675,30,0.9008672290753947,0.010190663861084704,30,0.900569244691115,0.010101941405861738,30,0.8963138080897397,0.010524854217172804,30
satimage,RuleFit,0.9694844634119472,0.004307237247701008,30,0.8603939865215138,0.011891094982887575,30,0.8471889261595733,0.013858051904641882,30,0.8209174061604585,0.013706238199399257,30,0.8297948288791427,0.013370819390910886,30,0.8277168201494319,0.014782031074336736,30
satimage,SVM_RBF,0.9859873636960061,0.0027018959652853,30,0.8848107827890099,0.01281114252568823,30,0.86951658246441,0.012594801921876708,30,0.8837290675049243,0.012770734250756035,30,0.8722568794437051,0.013395549862222468,30,0.8606097691406565,0.015089381897986826,30
satimage,TabPFN,0.9964889335122133,0.001007203786517242,30,0.9417314670813893,0.009010534848464495,30,0.9359874686933368,0.011165587390836985,30,0.9268020499705174,0.011171746550992512,30,0.9303650476133624,0.011033485392636011,30,0.9282090687089913,0.011110764066724831,30
satimage,XGBoost,0.9912328497161286,0.001766927604712189,30,0.9233799896319337,0.008208425723262962,30,0.914115801340262,0.010968213954783501,30,0.9035178629145644,0.011396039108297128,30,0.9074864420297588,0.010830065977835843,30,0.9055603742285498,0.0101430733773226,30
segment,CBM,0.9966023875114783,0.002736592370496996,30,0.9727272727272727,0.012461373310704363,30,0.9735064321009355,0.012091536206974424,30,0.9727272727272728,0.012461373310704354,30,0.9726161710598189,0.012517673694010517,30,0.9683492640769155,0.014453449461441802,30
segment,CBM_KE,0.9966213360152754,0.002576579069444529,30,0.9724386724386724,0.011224556865157692,30,0.9734128369889924,0.010770661127940263,30,0.9724386724386724,0.011224556865157685,30,0.9723421952670951,0.011341204954730757,30,0.968043898721648,0.012973011120208593,30
segment,CatBoost,0.9994067660734327,0.0006613588900943227,30,0.9841269841269842,0.00790364440844394,30,0.984501509935892,0.0077321126890626205,30,0.9841269841269842,0.00790364440844392,30,0.984081669237735,0.007956178681405326,30,0.98155973932349,0.009173549989561108,30
segment,DT_depth3,0.8550701823429097,0.001695070819329295,30,0.5685425685425686,0.002861015377711084,30,0.459358604100541,0.0035072896425880425,30,0.5685425685425686,0.002861015377711084,30,0.4818462614759454,0.0021665125493882977,30,0.586659738362308,0.003002361488375018,30
segment,DT_depth5,0.9618100193857769,0.00444182133290867,30,0.8252525252525252,0.013426573008880066,30,0.7589449860930527,0.026026151909981088,30,0.8252525252525252,0.013426573008880073,30,0.7789793341212765,0.016303081846702067,30,0.8150287590481384,0.013885827675298093,30
segment,EBM,0.9990664217936945,0.0005318154613596595,30,0.9784992784992784,0.008841417073570293,30,0.9789882436160047,0.008640578751096214,30,0.9784992784992785,0.008841417073570253,30,0.978508410438565,0.008848136868349536,30,0.9749957364262326,0.010277811865382666,30
segment,FIGS,0.9946375734254522,0.0028728302599526252,30,0.9513708513708514,0.013627218401315398,30,0.9558506278351009,0.010155435776507012,30,0.9513708513708514,0.01362721840131541,30,0.951965217964644,0.013169780994532128,30,0.9439008771610057,0.015251864973266208,30
segment,KNN_k5,0.9854187619339135,0.004565908586028742,30,0.9274170274170274,0.014455617431745674,30,0.9291673398955144,0.013983644944369825,30,0.9274170274170275,0.014455617431745676,30,0.926535157295114,0.015038789331071296,30,0.9159017892619635,0.016585511102561946,30
segment,LightGBM,0.9996071829405163,0.0005772737750722619,30,0.987012987012987,0.007099639916760124,30,0.987436687966847,0.0068217636339714125,30,0.987012987012987,0.007099639916760124,30,0.9869723955986228,0.007200623872860707,30,0.9849325583654898,0.008203909185963889,30
segment,LogReg,0.9932499599166266,0.002718173244091368,30,0.93001443001443,0.01411178176358997,30,0.9317541934057559,0.014010704758611891,30,0.9300144300144301,0.014111781763589935,30,0.9300953188885692,0.014147192329385662,30,0.9186424383447789,0.0164011907044284,30
segment,MLP,0.993641683793199,0.0052403644438943605,30,0.9512265512265512,0.018781587963579396,30,0.9525531672457656,0.018826618543026297,30,0.9512265512265512,0.018781587963579396,30,0.9508504952388054,0.019261838110236348,30,0.9434530416271393,0.021753813051572847,30
segment,RandomForest,0.9994038509190024,0.000467750625253248,30,0.9800865800865801,0.009619677889820396,30,0.9805784615384457,0.009325693691957375,30,0.9800865800865801,0.009619677889820375,30,0.9800772439190326,0.009641939163515557,30,0.97685387861278,0.011163990213978795,30
segment,RuleFit,0.9966322678443891,0.0021812745839325533,30,0.9525252525252524,0.02358751503173251,30,0.9583888117887909,0.016675142081592473,30,0.9525252525252526,0.023587515031732547,30,0.9530759952984001,0.022677885617068506,30,0.9456272797407728,0.026178713210662,30
segment,SVM_RBF,0.9648446951477254,0.0067741652082871995,30,0.6585858585858586,0.04471072802050966,30,0.6559617572498762,0.056332457716187306,30,0.6585858585858586,0.044710728020509675,30,0.6137802211521037,0.056272845576912124,30,0.6272108271508376,0.045035240738280864,30
segment,TabPFN,0.999752211873424,0.00024530698860833196,30,0.9893217893217893,0.006890237452417447,30,0.9895440722721152,0.006777680109916118,30,0.9893217893217893,0.006890237452417447,30,0.9893035548132437,0.0069188991176924505,30,0.9875857652472724,0.0080098008319987,30
segment,XGBoost,0.9994606964303934,0.0008249321356932993,30,0.9855699855699857,0.007038697674182947,30,0.9860386808285969,0.006791406315471625,30,0.9855699855699857,0.007038697674182947,30,0.9855532893073247,0.007075361922484175,30,0.9832498234539392,0.008156627200338117,30
spambase,CBM,0.9803582189428529,0.005830187209972567,30,0.9463903297808796,0.01056445682194782,30,0.9437287138316273,0.01104635506434113,30,0.9444555883472759,0.011531892806461205,30,0.9439232382808113,0.011079977336662095,30,0.8881713342189046,0.022069454896963037,30
spambase,CBM_KE,0.9815248897432981,0.0048911920328142,30,0.948780062246534,0.00990976893055378,30,0.9465339126087298,0.010564550540039115,30,0.9463937463473638,0.01052521426555831,30,0.9463705889162828,0.010366671082647117,30,0.8929200846312318,0.0207535390965899,30
spambase,CatBoost,0.9883779856281679,0.003836657771318481,30,0.9579092395234053,0.010212361471657657,30,0.9568000687403623,0.010743124952864338,30,0.9551794821938002,0.011116590295410365,30,0.9558540250755637,0.010724673530534669,30,0.9119672058373419,0.021392627631214252,30
spambase,DT_depth3,0.9025562983970896,0.015158288031034932,30,0.8776368323430476,0.015027247185993693,30,0.8741509988560805,0.01565928454150159,30,0.8696801925819246,0.016970112736491568,30,0.8711878230619033,0.01601516425813047,30,0.7437644145272484,0.031431681200438835,30
spambase,DT_depth5,0.9321298070849152,0.01318016104298067,30,0.9032102549592883,0.013892712115171048,30,0.8980867775046082,0.014530449569146087,30,0.9007408726991535,0.014968184143326823,30,0.8990355620800191,0.014493332915572595,30,0.7988032349876477,0.028941879117387843,30
spambase,EBM,0.9882282710477649,0.0043982212989474335,30,0.9574026218994625,0.008580309259289608,30,0.9558651942798166,0.009048394302464617,30,0.9550833328491936,0.009347915017349289,30,0.9553660691521892,0.008995813197706806,30,0.9109394693011381,0.017949999572346612,30
spambase,FIGS,0.9530791963602514,0.01219486702034695,30,0.9088616429312458,0.01635757802802609,30,0.9096158938393815,0.01618250083540486,30,0.899211218809413,0.019137866151430708,30,0.9033709196489138,0.01771274208414588,30,0.808709827698955,0.03436453501165517,30
spambase,KNN_k5,0.9566088610424858,0.008992585413521359,30,0.9090774623534219,0.011936035646397555,30,0.9072640690738164,0.012182533781471012,30,0.9018025878082692,0.013655121646946504,30,0.9041671855995337,0.012784256152504838,30,0.809031520402596,0.025355368841366195,30
spambase,LightGBM,0.9891089482893993,0.003973341651066257,30,0.959139866075639,0.00783260926041256,30,0.9576433044272571,0.008647569449414258,30,0.9569645509272386,0.008097283682445923,30,0.9571984988845348,0.008171542997370527,30,0.9145988659707763,0.016259889349326626,30
spambase,LogReg,0.9721137457547278,0.005806808310679476,30,0.9287865069634381,0.012572973126415893,30,0.9247249972708604,0.012702905670942469,30,0.926967024470387,0.01411562952390894,30,0.9256269217132872,0.013275078166161296,30,0.8516767340623336,0.026455738959643506,30
spambase,MLP,0.9811700111807398,0.005870755312851224,30,0.9422592662454022,0.010868369555874655,30,0.9406649113677737,0.012016183624749583,30,0.9386929818517501,0.011384336489740467,30,0.9394328120913852,0.011372099921530484,30,0.8793354254287086,0.02261814859762555,30
spambase,RandomForest,0.9874388970436495,0.004687198974953027,30,0.9562419441038699,0.010075538376910404,30,0.9547110209495704,0.011035100336731577,30,0.9538036561871424,0.010364043422608018,30,0.9541524795751474,0.01052662887690016,30,0.9085055661038886,0.021027954154537124,30
spambase,RuleFit,0.9686937773347081,0.007191284826781608,30,0.9215409160929297,0.011462828214183846,30,0.9292336073295235,0.010428606219969855,30,0.9076509496729479,0.01404477631730181,30,0.9158774783453055,0.012626747008440874,30,0.8365746517913543,0.02379996551544567,30
spambase,SVM_RBF,0.9654573643871227,0.007355306570652044,30,0.913281618409884,0.012844192157386953,30,0.9087581283826629,0.013537288983537198,30,0.9103477757758788,0.013520706075656816,30,0.9093982916107326,0.013404332088596371,30,0.8190952244924485,0.026772528531074983,30
