Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
43,blood,CBM,4,OK,0.8266666666666667,0.6920077972709552,0.8055555555555556,0.6769005847953217,0.7064137308039746,0.46498583404330573,v26 main_pc0,4.8
43,blood,CBM,5,OK,0.76,0.6978557504873295,0.38,0.5,0.4318181818181818,0.0,v26 main_pc0,3.8
43,blood,CBM,6,OK,0.72,0.5194931773879143,0.5252100840336134,0.5116959064327485,0.496,0.034342672232595454,v26 main_pc0,8.5
43,blood,CBM,7,OK,0.7733333333333333,0.7675438596491228,0.6917293233082706,0.6988304093567251,0.6950490313322172,0.3904951720012495,v25(p_c=0),7.1
43,blood,CBM,8,OK,0.7702702702702703,0.37719298245614036,0.38513513513513514,0.5,0.4351145038167939,0.0,v26 main_pc0,3.6
43,blood,CBM,9,OK,0.7702702702702703,0.7905056759545923,0.6428571428571428,0.5412796697626419,0.5283089613798275,0.1535850992821558,v26 main_pc0,5.5
43,car,CBM_KE,0,OK,0.9710982658959537,0.9646472974876409,0.9314516129032258,0.9093406593406593,0.9095578231292517,0.9367079659567318,v25(p_c=0),23.2
43,car,CBM_KE,1,OK,0.8554913294797688,0.9564146083232946,0.9571917808219178,0.6932234432234432,0.7514959748590124,0.6742555325489743,v26 main_pc0,59.1
43,car,CBM_KE,2,OK,0.7861271676300579,0.9208693150658088,0.44145569620253167,0.34615384615384615,0.3557347670250896,0.47497141735647247,v26 main_pc0,55.0
43,car,CBM_KE,3,OK,0.8092485549132948,0.9790012589950469,0.9464285714285714,0.6066849816849818,0.6760308972073678,0.5581580600543714,v26 main_pc0,41.4
43,car,CBM_KE,4,OK,0.8670520231213873,0.9826746777516363,0.9499039692701665,0.7075203504629342,0.7839061128985083,0.6983761723350492,v26 main_pc0,108.3
43,car,CBM_KE,5,OK,0.8265895953757225,0.9771395408436396,0.9503311258278145,0.6278195488721805,0.7153751885369533,0.6038479013617735,v26 main_pc0,52.8
43,car,CBM_KE,6,OK,0.976878612716763,0.9962186467425125,0.958241382934006,0.8907910271546635,0.9088183421516756,0.9495988480695357,v26 main_pc0,32.8
43,car,CBM_KE,7,OK,0.953757225433526,0.9858137884215881,0.6221153846153846,0.7479338842975207,0.6675523991914033,0.902639541044777,v26 main_pc0,13.4
43,car,CBM_KE,8,OK,0.813953488372093,0.9656852003028231,0.9477124183006536,0.7543859649122807,0.7758534247585342,0.579573148919396,v26 main_pc0,59.5
43,car,CBM_KE,9,OK,0.8837209302325582,0.9530932077861884,0.9645390070921986,0.8101503759398496,0.8616631569711328,0.7411345954821975,v26 main_pc0,57.4
43,car,CBM,0,OK,0.3872832369942196,0.9272835968993054,0.7654867256637168,0.6941089213816487,0.5551392572944297,0.39696861387710586,v26 main_pc0,28.9
43,car,CBM,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,v26 main_pc0,51.7
43,car,CBM,2,OK,0.9826589595375722,1.0,0.9166666666666666,0.993801652892562,0.9468619246861925,0.9638951342857505,v26 main_pc0,73.9
43,car,CBM,3,OK,0.6878612716763006,0.9779960744412438,0.7653017241379311,0.8488292011019284,0.7157921229321546,0.6242802988036028,v25(p_c=0),11.5
43,car,CBM,4,OK,0.9826589595375722,0.9988012098658032,0.9850961538461538,0.9892888212266203,0.9871477070647195,0.9625566986081417,v26 main_pc0,54.7
43,car,CBM,5,OK,1.0,1.0,1.0,1.0,1.0,1.0,v26 main_pc0,73.6
43,car,CBM,6,OK,0.9942196531791907,1.0,0.96875,0.9979338842975207,0.9822959889349931,0.9876221214194032,v26 main_pc0,58.7
43,car,CBM,7,OK,0.9942196531791907,0.9999115340622518,0.9935897435897436,0.9979338842975207,0.9957159023549065,0.9875788336733873,v26 main_pc0,59.2
43,car,CBM,8,OK,0.8604651162790697,0.9964057151364177,0.7994514106583073,0.8962592431491953,0.7747700216450217,0.7483338426282362,v26 main_pc0,21.0
43,car,CBM,9,OK,0.7151162790697675,0.9931087150538025,0.78125,0.8897346672466289,0.7385423885423885,0.6411120339158187,v25(p_c=0),17.9
43,credit-g,CBM_KE,0,OK,0.7,0.44047619047619047,0.35,0.5,0.4117647058823529,0.0,v25(p_c=0),14.7
43,credit-g,CBM_KE,1,OK,0.69,0.6471428571428571,0.6027639971651311,0.569047619047619,0.5689055764149632,0.16847087971597438,v26 main_pc0,33.7
43,credit-g,CBM_KE,2,OK,0.7,0.7733333333333333,0.35,0.5,0.4117647058823529,0.0,v25(p_c=0),13.7
43,credit-g,CBM_KE,3,OK,0.78,0.7547619047619047,0.782392026578073,0.6619047619047619,0.6794871794871795,0.4276475830724458,v26 main_pc0,37.4
43,credit-g,CBM_KE,4,OK,0.7,0.5985714285714285,0.35,0.5,0.4117647058823529,0.0,v25(p_c=0),17.2
43,credit-g,CBM_KE,5,OK,0.7,0.47571428571428576,0.35,0.5,0.4117647058823529,0.0,v26 main_pc0,13.5
43,credit-g,CBM_KE,6,OK,0.69,0.7204761904761905,0.6287032540067994,0.6261904761904762,0.627359057579036,0.25488134423987824,v25(p_c=0),39.0
43,credit-g,CBM_KE,7,OK,0.71,0.8104761904761905,0.8535353535353536,0.5166666666666667,0.44645924794808167,0.15352206215727943,v26 main_pc0,22.4
43,credit-g,CBM_KE,8,OK,0.79,0.8314285714285715,0.7569169960474309,0.7166666666666667,0.7304582210242587,0.471870105616408,v26 main_pc0,23.6
43,credit-g,CBM_KE,9,OK,0.7,0.44571428571428573,0.35,0.5,0.4117647058823529,0.0,v26 main_pc0,8.7
43,credit-g,CBM,0,OK,0.76,0.7876190476190476,0.7132936507936507,0.7047619047619047,0.7085964060223409,0.41796848785585977,v25(p_c=0),10.3
43,credit-g,CBM,1,OK,0.74,0.700952380952381,0.6875,0.6428571428571428,0.6533333333333333,0.3273268353539886,v25(p_c=0),35.5
43,credit-g,CBM,2,OK,0.79,0.7371428571428571,0.7511415525114156,0.7357142857142858,0.7423629002576371,0.4866113507241897,v25(p_c=0),22.5
43,credit-g,CBM,3,OK,0.72,0.7,0.6573426573426573,0.6285714285714286,0.6361746361746362,0.2844627935584563,v26 main_pc0,18.4
43,credit-g,CBM,4,OK,0.66,0.6595238095238095,0.6188455008488964,0.6333333333333333,0.6212121212121212,0.2517623226763914,v26 main_pc0,15.0
43,credit-g,CBM,5,OK,0.68,0.741904761904762,0.4739583333333333,0.49523809523809526,0.4330262225372077,-0.0222717701593687,v26 main_pc0,7.8
43,credit-g,CBM,6,OK,0.7,0.7342857142857141,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.2857142857142857,v26 main_pc0,14.4
43,credit-g,CBM,7,OK,0.76,0.7838095238095237,0.7132936507936507,0.7047619047619047,0.7085964060223409,0.41796848785585977,v25(p_c=0),7.3
43,credit-g,CBM,8,OK,0.76,0.7733333333333333,0.7132936507936507,0.7047619047619047,0.7085964060223409,0.41796848785585977,v26 main_pc0,16.9
43,credit-g,CBM,9,OK,0.7,0.6995238095238095,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.2857142857142857,v26 main_pc0,18.0
43,diabetes,CBM_KE,0,OK,0.6493506493506493,0.4133333333333333,0.3246753246753247,0.5,0.3937007874015748,0.0,v26 main_pc0,9.7
43,diabetes,CBM_KE,1,OK,0.7532467532467533,0.8274074074074075,0.7295918367346939,0.7333333333333334,0.7313131313131314,0.4629100498862757,v26 main_pc0,7.9
43,diabetes,CBM_KE,2,OK,0.7402597402597403,0.7651851851851852,0.7172619047619048,0.6892592592592592,0.6973270440251573,0.40555555555555556,v26 main_pc0,9.2
43,diabetes,CBM_KE,3,OK,0.8181818181818182,0.9044444444444444,0.8079710144927537,0.7833333333333333,0.7926923076923077,0.5907908398283784,v25(p_c=0),16.4
43,diabetes,CBM_KE,4,OK,0.6883116883116883,0.7807407407407407,0.6529790660225443,0.6407407407407407,0.6446153846153846,0.29346473089514225,v26 main_pc0,12.7
43,diabetes,CBM_KE,5,OK,0.6493506493506493,0.8229629629629629,0.3246753246753247,0.5,0.3937007874015748,0.0,v26 main_pc0,24.2
43,diabetes,CBM_KE,6,OK,0.6363636363636364,0.788148148148148,0.5957692307692308,0.5922222222222222,0.5935143288084465,0.1879579876680029,v26 main_pc0,13.4
43,diabetes,CBM_KE,7,OK,0.7012987012987013,0.6177777777777776,0.8424657534246576,0.5740740740740741,0.5355363231051665,0.31854565504499777,v26 main_pc0,6.9
43,diabetes,CBM_KE,8,OK,0.7894736842105263,0.8184615384615385,0.8156682027649769,0.7107692307692308,0.7285714285714285,0.5158803903041083,v26 main_pc0,12.5
43,diabetes,CBM_KE,9,OK,0.7105263157894737,0.8361538461538461,0.7194444444444444,0.7430769230769231,0.7054263565891472,0.461917223501702,v26 main_pc0,7.4
43,diabetes,CBM,0,OK,0.7532467532467533,0.8022222222222222,0.729559748427673,0.7162962962962962,0.7214924804873406,0.44565871858907996,v25(p_c=0),12.9
43,diabetes,CBM,1,OK,0.7792207792207793,0.825925925925926,0.7787193973634652,0.7192592592592593,0.7331294597349644,0.4944160539751941,v25(p_c=0),15.3
43,diabetes,CBM,2,OK,0.6753246753246753,0.7629629629629628,0.6663279132791329,0.6818518518518519,0.6642246642246642,0.3478335179045545,v25(p_c=0),5.0
