Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,phoneme,CBM_KE,1,OK,0.8613678373382625,0.9329085580690836,0.8292890401146131,0.8632816358786921,0.84186280355911,0.6917359645696064,v26 main_pc0,55.1
42,phoneme,CBM_KE,2,OK,0.8632162661737524,0.9282492014883599,0.8315949587136028,0.8517402614508216,0.8402830971530704,0.6830382052965911,v26 main_pc0,74.6
42,phoneme,CBM_KE,3,OK,0.8391866913123844,0.8992064276070993,0.8046681935989393,0.8328888010800488,0.8154560959830619,0.6369321147324102,v26 main_pc0,107.2
42,phoneme,CBM_KE,4,OK,0.8796296296296297,0.949847571078269,0.8496754914320399,0.872241367883889,0.8593609135530402,0.7215640879260375,v26 main_pc0,135.1
42,phoneme,CBM_KE,5,OK,0.8925925925925926,0.942458082046524,0.8732365708084644,0.8647027636026244,0.8687892752408881,0.7378899886877816,v26 main_pc0,101.5
42,phoneme,CBM_KE,6,OK,0.8611111111111112,0.9307773875008285,0.8283846631622003,0.8591523626482869,0.8402839396628217,0.6868482441767353,v26 main_pc0,102.2
42,phoneme,CBM_KE,7,OK,0.8722222222222222,0.9182185698190736,0.8435151515151516,0.8521605142819272,0.8476142177652539,0.6956219445106945,v26 main_pc0,97.0
42,phoneme,CBM_KE,8,OK,0.8592592592592593,0.9176282210006768,0.831251766975437,0.8288020601198436,0.83000861554775,0.6600492811900094,v26 main_pc0,39.3
42,phoneme,CBM_KE,9,OK,0.8851851851851852,0.9381633899536143,0.8584506929935087,0.8709948992225028,0.8642644006227296,0.7293377234816887,v26 main_pc0,133.0
42,satimage,CBM_KE,0,OK,0.8849144634525661,0.9835516137382164,0.8636778477890994,0.86933820286467,0.865868892361023,0.8585451271437254,v25(p_c=0),254.9
42,satimage,CBM_KE,1,OK,0.9222395023328149,0.9857029767333048,0.9081162964511041,0.9106214445967287,0.9087521117798891,0.9042926627555311,v26 main_pc0,104.4
42,satimage,CBM_KE,2,OK,0.80248833592535,0.9832993975078216,0.8438570013627936,0.7244312870500748,0.7135470817393258,0.7619055822858324,v25(p_c=0),115.5
42,satimage,CBM_KE,3,OK,0.9160186625194401,0.9857102038543998,0.9068010823182308,0.9008630565579282,0.9036441881924854,0.8963076982648865,v26 main_pc0,119.1
42,satimage,CBM_KE,4,OK,0.9004665629860031,0.9852527888017413,0.883024273587654,0.8860056503064483,0.8842574265664799,0.8774334551986694,v25(p_c=0),256.9
42,satimage,CBM_KE,5,OK,0.9206842923794712,0.985686101516523,0.9213246781431687,0.9026954925895839,0.9110896550783112,0.9020012886446852,v26 main_pc0,47.7
42,satimage,CBM_KE,6,OK,0.9129082426127527,0.983506799392976,0.9119154130331801,0.8917838929916565,0.8993061757279763,0.8927502923312753,v26 main_pc0,299.3
42,satimage,CBM_KE,7,OK,0.8973561430793157,0.9858323610470014,0.8783716879630227,0.8765644959079092,0.877232714248127,0.8734753143589616,v25(p_c=0),200.4
42,satimage,CBM_KE,8,OK,0.926905132192846,0.9857028368673905,0.9155984571812358,0.9128008793501752,0.9130464181839401,0.9102760844356917,v26 main_pc0,127.2
42,satimage,CBM_KE,9,OK,0.9346811819595645,0.9937643334974248,0.9260540840058464,0.9191427199448841,0.9210045734026204,0.9195336461864826,v25(p_c=0),261.2
42,segment,CBM_KE,0,OK,0.961038961038961,0.9967641785823604,0.9611169981188957,0.961038961038961,0.9608259588670036,0.9546289449203668,v25(p_c=0),52.5
42,segment,CBM_KE,1,OK,0.9696969696969697,0.9974419519874066,0.9707341269841271,0.9696969696969697,0.9698678133460742,0.9647730337560622,v26 main_pc0,17.1
42,segment,CBM_KE,2,OK,0.948051948051948,0.9954742227469501,0.9510014941049424,0.9480519480519481,0.9480264476056901,0.9399078254617361,v25(p_c=0),46.6
42,segment,CBM_KE,3,OK,0.9523809523809523,0.9961519961519961,0.9532482261310861,0.9523809523809524,0.9518051107706518,0.9447956734542466,v26 main_pc0,17.0
42,segment,CBM_KE,4,OK,0.8831168831168831,0.9960208142026322,0.9076315511881674,0.8831168831168831,0.877604727900273,0.8690301528341936,v25(p_c=0),76.5
42,segment,CBM_KE,5,OK,0.9393939393939394,0.9982290436835892,0.9482142857142858,0.9393939393939394,0.9387105773483483,0.931004335769005,v26 main_pc0,49.2
42,segment,CBM_KE,6,OK,0.8484848484848485,0.9992129083038174,0.7773109243697479,0.8484848484848485,0.8007951314854299,0.8436202110771626,v26 main_pc0,54.8
42,segment,CBM_KE,7,OK,0.9653679653679653,0.9944029034938126,0.9662414965986394,0.9653679653679654,0.9650624575359688,0.9598478220568835,v26 main_pc0,48.7
42,segment,CBM_KE,8,OK,0.9264069264069265,0.9946434037343128,0.9392702535559678,0.9264069264069265,0.9260946802963611,0.9164888428722064,v26 main_pc0,40.5
