Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,wall_s
43,spambase,TabICLv2,5,OK,0.9891304347826086,0.9992673122240044,0.9890873015873016,0.9881284777916395,0.9886025203296349,0.977215308989846,1.8
43,spambase,TabICLv2,6,OK,0.967391304347826,0.9939404740687935,0.9681898207426376,0.9634151171310323,0.9656701046315507,0.9315927020302519,1.9
43,spambase,TabICLv2,7,OK,0.9630434782608696,0.9920790510703182,0.9594812024173927,0.9637121527158954,0.9614685318130978,0.923183659962539,1.8
43,spambase,TabICLv2,8,OK,0.967391304347826,0.9876077160249822,0.9682078616917211,0.9635346667720768,0.9657396511402738,0.9317308090845522,2.1
43,spambase,TabICLv2,9,OK,0.9630434782608696,0.9886354652541702,0.9626533330682518,0.9599375444699185,0.9612485691207588,0.9225868803581267,1.9
43,tic-tac-toe,TabICLv2,0,OK,0.9895833333333334,1.0,0.9920634920634921,0.9852941176470589,0.9885373134328358,0.977334166408364,1.7
43,tic-tac-toe,TabICLv2,1,OK,0.9791666666666666,0.9985768500948766,0.9772296015180266,0.9772296015180266,0.9772296015180266,0.9544592030360531,1.7
43,tic-tac-toe,TabICLv2,2,OK,0.9791666666666666,0.9985569985569986,0.9846153846153847,0.9696969696969697,0.9765625,0.9541957401338105,1.7
43,tic-tac-toe,TabICLv2,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
43,tic-tac-toe,TabICLv2,4,OK,0.96875,0.9995189995189996,0.9772727272727273,0.9545454545454546,0.964562569213732,0.9315409787235999,1.8
43,tic-tac-toe,TabICLv2,5,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.9
43,tic-tac-toe,TabICLv2,6,OK,0.9895833333333334,1.0,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,1.3
43,tic-tac-toe,TabICLv2,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.9
43,tic-tac-toe,TabICLv2,8,OK,0.9789473684210527,1.0,0.984375,0.9696969696969697,0.9764384920634921,0.9539590550898287,1.4
43,tic-tac-toe,TabICLv2,9,OK,0.9894736842105263,1.0,0.9920634920634921,0.9848484848484849,0.9883076923076923,0.9768853332428297,1.9
43,vehicle,TabICLv2,0,OK,0.8588235294117647,0.9666475018037518,0.8603896103896105,0.8603896103896105,0.8603896103896105,0.8116691285081241,1.2
43,vehicle,TabICLv2,1,OK,0.8588235294117647,0.9675775613275613,0.8612938596491229,0.8598484848484849,0.8597826086956522,0.8122001298207547,2.0
43,vehicle,TabICLv2,2,OK,0.9058823529411765,0.9895375804750804,0.9136842105263158,0.9068722943722944,0.9074285558909101,0.8765975600488908,1.9
43,vehicle,TabICLv2,3,OK,0.8705882352941177,0.9849937215562214,0.8768421052631579,0.8716450216450217,0.871953206887484,0.8291115609932749,1.9
43,vehicle,TabICLv2,4,OK,0.9058823529411765,0.9811338834776335,0.9081521739130435,0.9074675324675324,0.9069264069264069,0.8751385894509165,1.9
43,vehicle,TabICLv2,5,OK,0.8588235294117647,0.9699731691919192,0.85741341991342,0.8609307359307359,0.8585203792237258,0.8122230428360414,1.9
43,vehicle,TabICLv2,6,OK,0.9285714285714286,0.9869614512471655,0.9302059496567506,0.9285714285714286,0.928409090909091,0.9054107775780503,1.8
43,vehicle,TabICLv2,7,OK,0.9285714285714286,0.9957390173403998,0.9464285714285714,0.9285714285714286,0.9283333333333333,0.9107843610411924,1.9
43,vehicle,TabICLv2,8,OK,0.9047619047619048,0.9806316954934466,0.9069264069264069,0.9069264069264069,0.9069264069264069,0.8729678638941399,1.8
43,vehicle,TabICLv2,9,OK,0.8809523809523809,0.9828765491207887,0.8848684210526316,0.8831168831168832,0.8831521739130435,0.8417870680463994,1.9
43,wdbc,TabICLv2,0,OK,0.9824561403508771,1.0,0.9864864864864865,0.9761904761904762,0.9809555629802873,0.962621902223779,1.7
43,wdbc,TabICLv2,1,OK,0.9649122807017544,0.9986772486772486,0.9623015873015872,0.9623015873015872,0.9623015873015872,0.9246031746031746,1.7
43,wdbc,TabICLv2,2,OK,0.9824561403508771,1.0,0.9772727272727273,0.9861111111111112,0.981329839502129,0.9633432944855655,1.9
43,wdbc,TabICLv2,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
43,wdbc,TabICLv2,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.0
43,wdbc,TabICLv2,5,OK,0.9824561403508771,1.0,0.9772727272727273,0.9861111111111112,0.981329839502129,0.9633432944855655,1.9
43,wdbc,TabICLv2,6,OK,0.9824561403508771,1.0,0.9864864864864865,0.9761904761904762,0.9809555629802873,0.962621902223779,2.0
43,wdbc,TabICLv2,7,OK,0.9649122807017544,0.9857142857142858,0.9629870129870131,0.9629870129870131,0.9629870129870131,0.925974025974026,2.0
43,wdbc,TabICLv2,8,OK,0.9473684210526315,0.9935064935064934,0.9605263157894737,0.9318181818181819,0.942866688940862,0.8918825850158447,1.6
43,wdbc,TabICLv2,9,OK,0.9642857142857143,0.9959183673469387,0.9565217391304348,0.9714285714285714,0.9625668449197862,0.9278305692406299,2.0
43,wine-quality,TabICLv2,0,OK,0.726530612244898,nan,0.5981153291671016,0.4525989481166757,0.48677514298099317,0.5845241195229329,1.7
43,wine-quality,TabICLv2,1,OK,0.7183673469387755,nan,0.6938923530865274,0.4639831025810075,0.5049657213595956,0.5697231484940153,1.7
43,wine-quality,TabICLv2,2,OK,0.7040816326530612,nan,0.8264870023080014,0.5628649578953839,0.6427905493576046,0.5475461687660167,1.9
43,wine-quality,TabICLv2,3,OK,0.710204081632653,0.9073741089464651,0.5800845791587195,0.4027018958053441,0.4495418580942313,0.555475393050126,1.7
43,wine-quality,TabICLv2,4,OK,0.7285714285714285,0.8845483342383983,0.5298306421893243,0.4190034582275962,0.4514259868115719,0.5869233339173336,1.5
43,wine-quality,TabICLv2,5,OK,0.6938775510204082,0.9282183176680684,0.5537433155080214,0.38398181190284336,0.4248506548174603,0.5309826821324692,1.9
43,wine-quality,TabICLv2,6,OK,0.7183673469387755,0.9321765729360768,0.6048378384725581,0.4991243446319998,0.5327339433557989,0.5719605492396006,1.7
43,wine-quality,TabICLv2,7,OK,0.726530612244898,0.9366338019063457,0.5694830772503633,0.4296094216017665,0.4727252900499625,0.5820246557801662,1.9
43,wine-quality,TabICLv2,8,OK,0.7321063394683026,nan,0.68462185994133,0.472596940395087,0.5276502217521136,0.5891083468480226,2.3
43,wine-quality,TabICLv2,9,OK,0.6973415132924335,nan,0.6229206151010428,0.445373965277269,0.4905064499285716,0.5349826163574882,1.6
44,balance-scale,TabICLv2,0,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.6
44,balance-scale,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.6
44,balance-scale,TabICLv2,2,OK,0.9523809523809523,0.9977011494252874,0.875,0.9655172413793104,0.9053242079557869,0.9221475326454103,1.6
44,balance-scale,TabICLv2,3,OK,0.9682539682539683,0.9947261663286003,0.9047619047619048,0.9770114942528735,0.9325396825396824,0.9472669881727528,1.9
44,balance-scale,TabICLv2,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.9
44,balance-scale,TabICLv2,5,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.5
44,balance-scale,TabICLv2,6,OK,0.967741935483871,0.9954462959907606,0.9047619047619048,0.9766009852216749,0.932535885167464,0.9461167392853528,1.7
44,balance-scale,TabICLv2,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,balance-scale,TabICLv2,8,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.6
44,balance-scale,TabICLv2,9,OK,0.9838709677419355,1.0,0.9444444444444445,0.9885057471264368,0.9638490164805954,0.9725376779825632,2.0
44,bank,TabICLv2,0,OK,0.909,0.9311032196969696,0.7993793355239138,0.725189393939394,0.7548167726882051,0.5192958737544855,2.7
44,bank,TabICLv2,1,OK,0.91,0.9411837121212122,0.7887014375668291,0.7761363636363636,0.7822109939890234,0.5646980260149485,2.1
44,bank,TabICLv2,2,OK,0.91,0.9340435606060606,0.8048970679975047,0.7221590909090909,0.7543560854185772,0.5205214902275329,2.5
44,bank,TabICLv2,3,OK,0.903,0.9351325757575758,0.7827449383137786,0.7037878787878789,0.7340943170198826,0.4800832895112037,2.0
44,bank,TabICLv2,4,OK,0.914,0.9494636090974906,0.8059659490643027,0.7657838076702489,0.7838240025740026,0.5703360236202929,2.3
44,bank,TabICLv2,5,OK,0.914,0.9366015099803496,0.7965714285714286,0.8049812427721208,0.8006878586459754,0.6014938831157556,2.6
44,bank,TabICLv2,6,OK,0.904,0.9293665792269578,0.7803899146851423,0.7351517031938999,0.7548518896833503,0.5135529807005446,2.1
44,bank,TabICLv2,7,OK,0.904,0.9354027397775458,0.7932490045166101,0.695954268092028,0.730938687653449,0.4794304706577092,2.0
44,bank,TabICLv2,8,OK,0.9,0.916965183952463,0.7820041081113032,0.6794253424721932,0.7145825484353415,0.44988302335801017,2.8
44,bank,TabICLv2,9,OK,0.906,0.9300341296928327,0.7925369188352154,0.7184723436662623,0.7478107829670331,0.5056133948654316,1.8
44,blood,TabICLv2,0,OK,0.8133333333333334,0.7694931773879143,0.8224637681159421,0.6301169590643274,0.6527777777777778,0.4096730643606964,1.9
44,blood,TabICLv2,1,OK,0.76,0.6140350877192983,0.6413043478260869,0.5570175438596491,0.5535714285714286,0.17951965741648493,1.7
44,blood,TabICLv2,2,OK,0.7866666666666666,0.7743664717348928,0.7318840579710144,0.5935672514619883,0.6031746031746031,0.29459636088859065,1.7
44,blood,TabICLv2,3,OK,0.76,0.74317738791423,0.6598360655737705,0.6330409356725146,0.642478813559322,0.2916486908466954,1.6
44,blood,TabICLv2,4,OK,0.8133333333333334,0.8425925925925927,0.753968253968254,0.6871345029239766,0.7083333333333333,0.4360101969670868,1.8
44,blood,TabICLv2,5,OK,0.76,0.736842105263158,0.6413043478260869,0.5570175438596491,0.5535714285714286,0.17951965741648493,1.8
44,blood,TabICLv2,6,OK,0.8133333333333334,0.8006822612085771,0.7447033898305084,0.7251461988304093,0.7337728194726166,0.4694423843721605,1.7
44,blood,TabICLv2,7,OK,0.7733333333333333,0.7422027290448344,0.6792929292929293,0.6038011695906433,0.6160794941282746,0.27284292741384053,1.8
44,blood,TabICLv2,8,OK,0.8243243243243243,0.7889576883384933,0.8284313725490196,0.6382868937048504,0.6653913043478261,0.426228831990631,1.7
44,blood,TabICLv2,9,OK,0.8378378378378378,0.7977296181630547,0.7922077922077921,0.7089783281733746,0.7357142857142858,0.4942270567049815,1.7
44,car,TabICLv2,0,OK,0.9942196531791907,1.0,0.99375,0.9979338842975207,0.9957980986396344,0.9875198273466141,1.8
44,car,TabICLv2,1,OK,0.9942196531791907,1.0,0.99375,0.9979338842975207,0.9957980986396344,0.9875198273466141,1.8
44,car,TabICLv2,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,car,TabICLv2,3,OK,0.9942196531791907,1.0,0.9642857142857143,0.9935897435897436,0.9775224775224776,0.9874607602464589,1.8
44,car,TabICLv2,4,OK,0.9884393063583815,1.0,0.9875,0.9958677685950413,0.9915064102564103,0.9754760122914541,1.8
44,car,TabICLv2,5,OK,0.9942196531791907,0.9999115340622518,0.9935897435897436,0.9979338842975207,0.9957159023549065,0.9875788336733873,1.9
44,car,TabICLv2,6,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,car,TabICLv2,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,car,TabICLv2,8,OK,0.9941860465116279,0.9996329806714451,0.9935897435897436,0.9979338842975207,0.9957159023549065,0.9873478038914031,1.1
44,car,TabICLv2,9,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,credit-g,TabICLv2,0,OK,0.79,0.8452380952380953,0.7501214181641573,0.7452380952380953,0.7475658131987017,0.49533544257938605,1.9
44,credit-g,TabICLv2,1,OK,0.76,0.8590476190476191,0.71875,0.6666666666666667,0.6799999999999999,0.3818813079129867,2.0
44,credit-g,TabICLv2,2,OK,0.79,0.8214285714285714,0.7696556205328136,0.6976190476190476,0.7161778618732261,0.46168858298562204,1.5
44,credit-g,TabICLv2,3,OK,0.81,0.8257142857142858,0.792344786015672,0.730952380952381,0.7499671009343334,0.5196834589991635,2.0
44,credit-g,TabICLv2,4,OK,0.76,0.7866666666666667,0.71875,0.6666666666666667,0.6799999999999999,0.3818813079129867,2.0
44,credit-g,TabICLv2,5,OK,0.73,0.8047619047619047,0.6721897335932423,0.6261904761904762,0.6350858224084336,0.29481319154503577,1.8
44,credit-g,TabICLv2,6,OK,0.79,0.8547619047619048,0.7533333333333334,0.7261904761904762,0.7366771159874608,0.4787549991450212,2.0
44,credit-g,TabICLv2,7,OK,0.71,0.7538095238095238,0.6466666666666667,0.6309523809523809,0.6363636363636364,0.27717394687343333,1.9
44,credit-g,TabICLv2,8,OK,0.77,0.7309523809523809,0.7371669915529564,0.6738095238095239,0.6891471820516286,0.40606345250542664,1.7
44,credit-g,TabICLv2,9,OK,0.75,0.7357142857142858,0.7019288728149488,0.6595238095238095,0.6710093433346493,0.35895661600973144,1.8
44,diabetes,TabICLv2,0,OK,0.7532467532467533,0.8948148148148148,0.7520491803278688,0.6822222222222223,0.6934841818562749,0.4286208662612397,1.8
44,diabetes,TabICLv2,1,OK,0.7532467532467533,0.8414814814814815,0.7424670433145009,0.6907407407407408,0.7017329255861366,0.43010856046828544,1.7
44,diabetes,TabICLv2,2,OK,0.6883116883116883,0.7992592592592592,0.6517857142857142,0.6322222222222222,0.6367924528301887,0.2833333333333333,1.9
44,diabetes,TabICLv2,3,OK,0.7922077922077922,0.8355555555555555,0.7912885662431942,0.7377777777777779,0.7520128824476651,0.5263532956993116,1.8
44,diabetes,TabICLv2,4,OK,0.7402597402597403,0.8103703703703703,0.7142307692307692,0.7062962962962962,0.7096530920060332,0.4204522053456932,1.8
44,diabetes,TabICLv2,5,OK,0.7792207792207793,0.8274074074074075,0.7579185520361991,0.7533333333333333,0.7554642256678498,0.5112313234371975,1.8
44,diabetes,TabICLv2,6,OK,0.7792207792207793,0.8548148148148148,0.7598270440251573,0.7448148148148148,0.7508090614886731,0.5044185153893525,1.5
44,diabetes,TabICLv2,7,OK,0.7012987012987013,0.8222222222222222,0.6690251572327044,0.6592592592592592,0.6628593184846754,0.32813912498853487,1.6
44,diabetes,TabICLv2,8,OK,0.8026315789473685,0.8769230769230769,0.8100697906281156,0.7392307692307691,0.7567740558992959,0.5447136294501458,1.8
44,diabetes,TabICLv2,9,OK,0.75,0.8823076923076923,0.728673835125448,0.7453846153846153,0.7333333333333334,0.47376382757987345,1.1
44,kr-vs-kp,TabICLv2,0,OK,0.99375,1.0,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,1.9
44,kr-vs-kp,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.0
44,kr-vs-kp,TabICLv2,2,OK,0.990625,0.9994129388282259,0.9907581453634086,0.9904700403115339,0.9906043552728163,0.9812281433787039,1.9
44,kr-vs-kp,TabICLv2,3,OK,0.996875,1.0,0.9970238095238095,0.9967320261437909,0.996868118424272,0.9937557928313525,2.0
44,kr-vs-kp,TabICLv2,4,OK,0.996875,1.0,0.9970238095238095,0.9967320261437909,0.996868118424272,0.9937557928313525,2.0
44,kr-vs-kp,TabICLv2,5,OK,0.996875,1.0,0.9967532467532467,0.9970059880239521,0.9968698340033845,0.9937592026375474,2.0
44,kr-vs-kp,TabICLv2,6,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.0
44,kr-vs-kp,TabICLv2,7,OK,0.9968652037617555,0.9997242357390482,0.9970238095238095,0.9967105263157895,0.9968572976700655,0.9937342864569987,1.7
44,kr-vs-kp,TabICLv2,8,OK,0.9968652037617555,0.9999606051055783,0.9970238095238095,0.9967105263157895,0.9968572976700655,0.9937342864569987,2.2
44,kr-vs-kp,TabICLv2,9,OK,0.9937304075235109,0.9999212536420191,0.9937199779510197,0.9937199779510197,0.9937199779510197,0.9874399559020395,2.1
44,magic,TabICLv2,0,OK,0.895,0.9482833550630161,0.8962071165828391,0.8707039978226419,0.8811839510070509,0.766486952486577,2.1
44,magic,TabICLv2,1,OK,0.897,0.9452916825798181,0.8944852941176471,0.8768234276708853,0.8844979417084661,0.77110647953488,1.3
44,magic,TabICLv2,2,OK,0.893,0.9416547043665688,0.8938611966068613,0.8685090803734872,0.8789207881690899,0.7619486265002272,2.5
44,magic,TabICLv2,3,OK,0.901,0.9465252261862431,0.9072783418421002,0.8740183231708656,0.88708928728249,0.7805883998102787,1.6
44,magic,TabICLv2,4,OK,0.916,0.9569971773361604,0.9166632142479021,0.8973481007379311,0.9057344854673999,0.8137821252123092,2.1
44,magic,TabICLv2,5,OK,0.903,0.9544203442508528,0.9048387096774193,0.880137753019109,0.890405263258986,0.7845877323331779,2.0
44,magic,TabICLv2,6,OK,0.908,0.9517052313662484,0.9095618771246936,0.886606174741768,0.8962917538417141,0.7958370452177651,1.6
44,magic,TabICLv2,7,OK,0.897,0.950836044056383,0.8951151810251019,0.8761693422710372,0.8843267197416106,0.7710517953225046,2.6
44,magic,TabICLv2,8,OK,0.9,0.9595626373626374,0.9001751639833036,0.8775824175824176,0.8871020913208604,0.7774293688130289,1.2
44,magic,TabICLv2,9,OK,0.897,0.941243956043956,0.8963382023987239,0.8746153846153846,0.8838037027134655,0.7706474891397963,1.6
44,mfeat-factors,TabICLv2,0,OK,0.995,1.0,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9944720690522652,3.1
44,mfeat-factors,TabICLv2,1,OK,0.99,0.9999444444444444,0.9904761904761905,0.99,0.9899937460913071,0.9889438317391072,2.4
44,mfeat-factors,TabICLv2,2,OK,0.995,1.0,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9944720690522652,2.9
44,mfeat-factors,TabICLv2,3,OK,0.99,0.9993611111111111,0.9904761904761905,0.99,0.9899937460913071,0.9889438317391072,3.1
44,mfeat-factors,TabICLv2,4,OK,0.975,0.9999722222222222,0.9761904761904763,0.975,0.974849412461736,0.9723842997797743,2.1
44,mfeat-factors,TabICLv2,5,OK,0.99,0.9999166666666668,0.990909090909091,0.99,0.9901098901098901,0.9889713065986531,3.1
44,mfeat-factors,TabICLv2,6,OK,0.995,1.0,0.9952380952380953,0.9949999999999999,0.9949968730456534,0.9944720690522652,2.9
44,mfeat-factors,TabICLv2,7,OK,0.975,0.9997499999999999,0.9752380952380951,0.975,0.9749968730456535,0.972249229520371,2.8
44,mfeat-factors,TabICLv2,8,OK,0.99,0.9998055555555556,0.9902380952380951,0.99,0.9899968730456535,0.9889163591692915,3.1
44,mfeat-factors,TabICLv2,9,OK,0.99,0.9999166666666668,0.9904761904761905,0.99,0.9899937460913071,0.9889438317391072,2.5
44,optdigits,TabICLv2,0,OK,0.994661921708185,0.9999893556833357,0.9949152542372882,0.9946103896103896,0.9947019282198022,0.9940824868391315,1.8
44,optdigits,TabICLv2,1,OK,0.994661921708185,0.9999894107313378,0.9947011886418666,0.9946417179311917,0.9946564472891908,0.99407199450822,2.4
44,optdigits,TabICLv2,2,OK,0.994661921708185,0.9999965259683863,0.9947055137844611,0.9947055137844611,0.9946739007288612,0.9940757210100826,2.0
44,optdigits,TabICLv2,3,OK,0.998220640569395,0.9999894127611519,0.9982758620689655,0.9982142857142857,0.9982295338817078,0.9980263991353522,1.7
44,optdigits,TabICLv2,4,OK,0.99644128113879,0.9999894657793403,0.9966101694915255,0.9964274322169059,0.9964734751240926,0.9960562747584059,1.7
44,optdigits,TabICLv2,5,OK,0.99644128113879,0.9999892986055192,0.9964901477832513,0.9964598997493734,0.9964436772285945,0.9960528121136876,2.8
44,optdigits,TabICLv2,6,OK,0.994661921708185,0.9999894678091543,0.9947973381730186,0.9946741854636592,0.9946739007288612,0.9940827362094237,2.4
44,optdigits,TabICLv2,7,OK,0.99644128113879,0.9999324317571349,0.9965214761040532,0.9963961038961038,0.9964271469368349,0.9960527983199167,1.8
44,optdigits,TabICLv2,8,OK,0.99644128113879,0.9999894678091543,0.9965214761040532,0.9964598997493734,0.996459622377283,0.9960528260183082,2.1
44,optdigits,TabICLv2,9,OK,0.994661921708185,0.9999964709203839,0.994736842105263,0.9947368421052631,0.9946744627054361,0.9940827777937014,2.0
44,page-blocks,TabICLv2,0,OK,0.9762773722627737,0.9974781259549272,0.9525252525252526,0.8847730352303522,0.9144636569104655,0.8721259431699536,1.3
44,page-blocks,TabICLv2,1,OK,0.9744525547445255,0.99513716812956,0.843743691431097,0.9066469172375486,0.8693650143578197,0.8677012051900079,2.1
44,page-blocks,TabICLv2,2,OK,0.9708029197080292,0.994691247353142,0.820103221625625,0.8734113024337058,0.8404653594877628,0.8487339600507012,1.3
44,page-blocks,TabICLv2,3,OK,0.9652650822669104,0.9923366824947999,0.7929803186504218,0.8516776728589356,0.820079591351865,0.8270094922194984,1.7
44,page-blocks,TabICLv2,4,OK,0.9725776965265083,0.9898299528238106,0.8592350631824317,0.854121664712296,0.8497601260405554,0.8523228216409051,1.8
44,page-blocks,TabICLv2,5,OK,0.9835466179159049,0.9946167884149807,0.9191394776534096,0.8492830545783703,0.8792070450344497,0.9115672388425201,2.0
44,page-blocks,TabICLv2,6,OK,0.9780621572212066,0.9982308659500878,0.9199139167862267,0.8908926330514925,0.9044052075211282,0.883527010182857,1.2
44,page-blocks,TabICLv2,7,OK,0.9835466179159049,0.9973748636568647,0.9327231832494991,0.9203974572610012,0.9227056643300298,0.9117274488427309,1.3
44,page-blocks,TabICLv2,8,OK,0.9780621572212066,0.992316923461544,0.8584477929102675,0.877919438285292,0.8555255300089579,0.8815852841167956,1.9
44,page-blocks,TabICLv2,9,OK,0.9707495429616088,0.9971353336781819,0.8452328159645234,0.88689948263119,0.8585661492978567,0.843309641869106,1.3
44,pendigits,TabICLv2,0,OK,0.996,0.9991657513637391,0.9959935897435898,0.9959242003700768,0.9959429941982998,0.9955579560897866,2.3
44,pendigits,TabICLv2,1,OK,0.997,0.9999828068702525,0.9969658670367434,0.9969658670367434,0.9969612219234026,0.9966671556468318,1.6
44,pendigits,TabICLv2,2,OK,0.998,0.9999988368711834,0.9979166666666668,0.9979967948717949,0.9979462275842881,0.9977796349127217,1.5
44,pendigits,TabICLv2,3,OK,0.999,0.9999904229848363,0.999056603773585,0.9990476190476191,0.9990475974511893,0.9988897890605382,1.9
44,pendigits,TabICLv2,4,OK,0.997,0.9999967805631869,0.9971426843596655,0.9970242914979757,0.9970738666731108,0.9966682744592317,1.8
44,pendigits,TabICLv2,5,OK,0.999,1.0,0.9989583333333334,0.9989690721649485,0.99895830507555,0.9988898112685324,1.3
44,pendigits,TabICLv2,6,OK,0.998,1.0,0.9979591836734694,0.998076923076923,0.9979981983785408,0.9977818476896498,1.8
44,pendigits,TabICLv2,7,OK,0.998,0.999992171418644,0.9980059523809525,0.9979967948717949,0.9979913188941907,0.9977795929259858,1.8
44,pendigits,TabICLv2,8,OK,0.999,1.0,0.9989690721649485,0.9990291262135923,0.9989940604069254,0.9988898051213227,1.6
44,pendigits,TabICLv2,9,OK,0.997,0.9992768450349011,0.9970643102601866,0.9969551282051281,0.9969846034570488,0.9966715751029495,1.7
44,phoneme,TabICLv2,0,OK,0.9186691312384473,0.9747028219566005,0.9031731024416136,0.9001860449800784,0.9016591202035893,0.8033535941500661,1.9
44,phoneme,TabICLv2,1,OK,0.933456561922366,0.9814613586222793,0.927039104232297,0.9106572491685601,0.9183026276049532,0.8375361576229198,1.6
44,phoneme,TabICLv2,2,OK,0.9463955637707948,0.9825973854917844,0.9347522965879265,0.9363413349138925,0.9355415226974859,0.8710921821484943,1.2
44,phoneme,TabICLv2,3,OK,0.9242144177449169,0.9794444993249696,0.9033137783415253,0.9187987750666798,0.9104655340138939,0.8219667057416504,1.8
44,phoneme,TabICLv2,4,OK,0.9222222222222223,0.9783120153754392,0.9085189421976987,0.9023460799257738,0.9053485576923077,0.8108415257463515,1.3
44,phoneme,TabICLv2,5,OK,0.9314814814814815,0.9771356617403405,0.9205806353549172,0.912601895420505,0.9164572522882266,0.8331443268116253,1.8
44,phoneme,TabICLv2,6,OK,0.9351851851851852,0.9801593876333753,0.9210865151290051,0.9226423222214859,0.9218591728648743,0.8437274029217625,1.8
44,phoneme,TabICLv2,7,OK,0.9277777777777778,0.9810292265889058,0.9110359068486864,0.9155510636887798,0.9132472946420112,0.8265746386267944,1.8
44,phoneme,TabICLv2,8,OK,0.9074074074074074,0.9724244375113488,0.8885752488486109,0.8885752488486109,0.8885752488486109,0.7771504976972218,2.0
44,phoneme,TabICLv2,9,OK,0.9259259259259259,0.9786312088347446,0.9147286821705426,0.9053632446887536,0.9098557692307692,0.8200384485379743,1.6
44,satimage,TabICLv2,0,OK,0.9502332814930016,0.9965326429600805,0.9479413079642928,0.9353983437868648,0.9402915331594706,0.9386858152318477,2.0
44,satimage,TabICLv2,1,OK,0.9486780715396579,0.9969877430096035,0.9448159716282248,0.9342005676442763,0.9385489908687447,0.9367520988626896,2.3
44,satimage,TabICLv2,2,OK,0.9331259720062208,0.995399495544291,0.9254217392942716,0.9183970634523915,0.9215982806841704,0.917420413105735,2.1
44,satimage,TabICLv2,3,OK,0.9517884914463453,0.9958287782008283,0.9517773822855009,0.9343086637595502,0.941292526726555,0.9406611889877032,2.0
44,satimage,TabICLv2,4,OK,0.9393468118195957,0.9963234959763985,0.9288695022640084,0.9230157696299623,0.9242603706027199,0.9254490049201258,2.3
44,satimage,TabICLv2,5,OK,0.9362363919129082,0.995293901687003,0.9332768631000327,0.9238741133495761,0.92813064774261,0.9213865381244202,1.6
44,satimage,TabICLv2,6,OK,0.9393468118195957,0.9955268501107545,0.9357407376062352,0.9198133965221277,0.9257236682381599,0.9253727695232351,1.7
44,satimage,TabICLv2,7,OK,0.9502332814930016,0.9974003713951237,0.9442100910391016,0.9331430083770598,0.9379663696546524,0.9386227421765229,2.1
44,satimage,TabICLv2,8,OK,0.9346811819595645,0.9952239075692247,0.9308370757182617,0.9178592360261787,0.9235343068584229,0.9194375146072764,1.7
44,satimage,TabICLv2,9,OK,0.9440124416796267,0.9959852721182396,0.9356136894980484,0.9303923881387756,0.9325215913825521,0.9310058921908138,1.8
44,segment,TabICLv2,0,OK,0.9956709956709957,0.9999562726835453,0.9957983193277311,0.9956709956709957,0.9956700016401508,0.9949712488986399,2.0
44,segment,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,segment,TabICLv2,2,OK,0.987012987012987,0.999475272202545,0.9876350540216087,0.987012987012987,0.9870040352535963,0.9849561644592252,1.9
44,segment,TabICLv2,3,OK,0.9913419913419913,0.9997157724430451,0.9913419913419913,0.9913419913419913,0.9913419913419913,0.98989898989899,1.7
44,segment,TabICLv2,4,OK,0.987012987012987,0.999846954392409,0.9870050292844411,0.987012987012987,0.9869453929155422,0.9848700179453542,1.8
44,segment,TabICLv2,5,OK,0.9783549783549783,0.9996501814683632,0.9788178027809363,0.9783549783549784,0.9783390628978864,0.9748327321144485,2.0
44,segment,TabICLv2,6,OK,0.9913419913419913,1.0,0.9915966386554622,0.9913419913419913,0.9913400032803017,0.9899422783647326,1.4
44,segment,TabICLv2,7,OK,0.987012987012987,0.9998250907341816,0.9873724489795919,0.987012987012987,0.9870071105365223,0.984913088376702,1.3
44,segment,TabICLv2,8,OK,0.987012987012987,0.9998250907341816,0.9873949579831933,0.987012987012987,0.9870069296375267,0.984913088376702,1.8
44,segment,TabICLv2,9,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,spambase,TabICLv2,0,OK,0.9696312364425163,0.9936783646461066,0.9710925039872409,0.9653590137461106,0.9680355798565712,0.9364339657203555,2.8
