Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,Train time [s],wall_s,Train size,Test size,Number of classes,n_trials,num_concepts,rule_budget,concept_dropout_p,lambda_concept,kd_alpha_hard,kd_temperature
42,pendigits,CBM_KE,9,OK,0.994,0.9994318791442319,0.9943915343915343,0.9940518421707744,0.9941671964854548,0.9933452327465917,2107.5898497104645,2107.6,9000,1000,10,40,12,15,0.0,3.861468087838124,0.2597432254956376,3.491561903276001
42,pendigits,CBM,1,OK,0.996,0.999686900101341,0.9961383748249053,0.9960025211720817,0.9960465813400319,0.9955602183255642,3498.902982711792,3498.9,9000,1000,10,40,12,18,0.0,0.24459509221343972,,
42,pendigits,CBM,2,OK,0.995,0.9990518731556118,0.9950219589878356,0.994951251755763,0.9949502763967685,0.9944512173061076,3022.357670545578,3022.4,9000,1000,10,40,5,22,0.0,2.081395469026367,,
42,pendigits,CBM,3,OK,0.995,0.9999149959818301,0.994989961652819,0.9948090815273478,0.9948618931955865,0.9944510510230334,2852.255006313324,2852.3,9000,1000,10,40,12,22,0.0,2.48349858182832,,
42,pendigits,CBM,4,OK,0.992,0.9997585273117224,0.9920190403506013,0.9920806704918288,0.992021420318564,0.9911163070483533,2301.4247131347656,2301.4,9000,1000,10,40,6,11,0.0,1.1782790545826114,,
42,pendigits,CBM,5,OK,0.994,0.9990706737379151,0.9940448113207546,0.993931507992821,0.9939595921235462,0.9933387714617161,2529.9871718883514,2530.0,9000,1000,10,40,8,19,0.0,2.2350701895279643,,
42,pendigits,CBM,6,OK,0.994,0.999952069328625,0.9939572797121183,0.9940611774956436,0.9939808203379397,0.9933388602663066,3089.8491067886353,3089.9,9000,1000,10,40,7,26,0.0,1.5559991026497118,,
42,pendigits,CBM,7,OK,0.994,0.9979268528339812,0.9941063933943821,0.9939792418873923,0.9940188289619073,0.9933375861051522,2799.9469499588013,2800.0,9000,1000,10,40,5,22,0.0,2.081395469026367,,
42,pendigits,CBM,8,OK,0.991,0.9998681473170711,0.9911141647380604,0.9907834490071334,0.9908804656127204,0.9900122257312373,2566.1667580604553,2566.2,9000,1000,10,40,12,22,0.0,2.48349858182832,,
42,pendigits,CBM,9,OK,0.992,0.9998922329815508,0.9923801145801864,0.9919668792500296,0.9920962738786916,0.9911280390604889,2680.8064064979553,2680.8,9000,1000,10,40,4,15,0.0,4.441703075752816,,
42,phoneme,CBM_KE,0,OK,0.9057301293900185,0.9674174322499918,0.8992162451015319,0.8689946985412756,0.882148669255116,0.7676162531213622,1283.344872713089,1283.4,4863,541,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,1,OK,0.8927911275415896,0.9621653659982219,0.8684558349451966,0.8763541769567651,0.8722352519626047,0.7447681317180997,1170.0528826713562,1170.1,4863,541,2,40,3,6,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,phoneme,CBM_KE,2,OK,0.88909426987061,0.9500971385294215,0.8682266421527662,0.8627218545227041,0.8653960987261147,0.7309277680491266,1203.6061425209045,1203.6,4863,541,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,3,OK,0.878003696857671,0.9235239882775199,0.852304674730304,0.8548684513813428,0.8535679133858267,0.7071684787543933,1249.2813940048218,1249.3,4863,541,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,4,OK,0.9111111111111111,0.9511896083239446,0.893729967948718,0.8907813639074823,0.8922352862915968,0.7845057906382827,1260.5626108646393,1260.6,4864,540,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,5,OK,0.9092592592592592,0.9341739015176619,0.9002571735569217,0.8764828683146664,0.8871540734991193,0.7763761170057489,1302.3725876808167,1302.4,4864,540,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,6,OK,0.8981481481481481,0.9439492345417191,0.8756370966420295,0.8797634038040957,0.8776564411618106,0.7553892305715384,1208.9229664802551,1208.9,4864,540,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,7,OK,0.9018518518518519,0.9479919146398038,0.8865325529102799,0.8731029226588906,0.8793987636477028,0.7595167547687878,1232.5805945396423,1232.6,4864,540,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM_KE,8,OK,0.8759259259259259,0.9414483566912627,0.850328947368421,0.8516069925221612,0.8509633010516603,0.7019347763935478,1211.9910583496094,1212.0,4864,540,2,40,3,6,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,phoneme,CBM_KE,9,OK,0.8962962962962963,0.9489922250284751,0.8793986959260457,0.867875006190264,0.8733137829912023,0.7471848435624805,1220.2688264846802,1220.3,4864,540,2,40,3,8,0.0,3.3544108056790845,0.2286080313865352,1.769156075234683
42,phoneme,CBM,3,OK,0.8613678373382625,0.9033553953044222,0.8291729162202699,0.8541028680562416,0.8394220380638038,0.6828208365890265,1642.4749138355255,1642.5,4863,541,2,40,3,8,0.0,1.5559991026497118,,
42,phoneme,CBM,4,OK,0.8833333333333333,0.9464344887003777,0.8550135501355014,0.8711478560540791,0.8623112445816925,0.725982143039176,1660.5596401691437,1660.6,4864,540,2,40,5,10,0.0,0.24459509221343972,,
42,phoneme,CBM,7,OK,0.8981481481481481,0.9468984028099942,0.8806840429697476,0.8704851216117702,0.8753352725624268,0.7510999239922934,1543.578458070755,1543.6,4864,540,2,40,5,15,0.0,2.3547101897556777,,
42,satimage,CBM_KE,1,OK,0.9331259720062208,0.9919249689640642,0.92302093059446,0.9253932246515979,0.9241796884034139,0.9175486337869017,1401.402266740799,1401.4,5787,643,6,40,3,7,0.0,4.028176780650616,0.5775395693409555,4.570235993959911
42,satimage,CBM_KE,3,OK,0.9222395023328149,0.9915779737238628,0.9099706348055024,0.9043838327171089,0.9068301451619999,0.9039765208281562,1513.2242529392242,1513.2,5787,643,6,40,3,7,0.0,4.028176780650616,0.5775395693409555,4.570235993959911
42,satimage,CBM_KE,5,OK,0.9253499222395023,0.9913143036814008,0.9203790557121168,0.9055154029471071,0.9123256464145504,0.9077589370355393,1413.9803671836853,1414.0,5787,643,6,40,6,16,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,satimage,CBM_KE,6,OK,0.9237947122861586,0.9912169714563613,0.9176015033904306,0.9053853478025137,0.9101946357882104,0.9060942752542299,1775.1771335601807,1775.2,5787,643,6,40,6,22,0.0,0.6045925657318592,0.8058549881257862,4.877881733101475
42,satimage,CBM_KE,8,OK,0.9300155520995335,0.9922010243722076,0.9214574149102756,0.9072328743704055,0.9127847730503915,0.9137328114291365,1407.4955670833588,1407.5,5787,643,6,40,3,7,0.0,4.028176780650616,0.5775395693409555,4.570235993959911
42,satimage,CBM,0,OK,0.9066874027993779,0.9861436233659125,0.8904793274358491,0.8943944176972264,0.8919426009167141,0.88521493380811,1752.2612102031708,1752.3,5787,643,6,40,3,8,0.0,4.441703075752816,,
42,satimage,CBM,1,OK,0.926905132192846,0.9852158465224733,0.9210558864702257,0.9097809928242596,0.9145286632896145,0.9097954213383411,1822.8668904304504,1822.9,5787,643,6,40,3,8,0.0,4.441703075752816,,
42,satimage,CBM,3,OK,0.9206842923794712,0.9760198558503923,0.9084877223343014,0.9062107953591148,0.906748335052851,0.9024230576098333,1768.8891100883484,1768.9,5787,643,6,40,11,14,0.0,0.24459509221343972,,
42,satimage,CBM,4,OK,0.9035769828926905,0.97156028751888,0.8863877160647601,0.8892133460328129,0.8876465138134377,0.8811753337953403,1754.4368999004364,1754.5,5787,643,6,40,11,14,0.0,0.24459509221343972,,
42,satimage,CBM,5,OK,0.9206842923794712,0.9803262178932676,0.908846712672124,0.9037329570117084,0.9057108403623134,0.9021076923945356,1893.0954008102417,1893.1,5787,643,6,40,8,21,0.0,0.9926961143005427,,
42,satimage,CBM,6,OK,0.911353032659409,0.9814845844237411,0.9130369854174559,0.8892812031740078,0.8981868463441316,0.8908409615365148,1608.0011348724365,1608.0,5787,643,6,40,3,8,0.0,4.441703075752816,,
42,satimage,CBM,7,OK,0.9237947122861586,0.9812971598620748,0.913405228435821,0.9028581510851602,0.9066200243406235,0.9060931790042318,2059.0376613140106,2059.1,5787,643,6,40,11,14,0.0,0.24459509221343972,,
42,satimage,CBM,8,OK,0.926905132192846,0.9866134540921002,0.9362572705274056,0.8908130153469839,0.902958450861277,0.9109896575710403,2109.5081005096436,2109.5,5787,643,6,40,3,6,0.0,1.5821617006173225,,
42,satimage,CBM,9,OK,0.9331259720062208,0.9826063926402949,0.9275617338691272,0.9176389235198134,0.9199256288219219,0.9177263785230578,1966.4827287197113,1966.5,5787,643,6,40,11,14,0.0,0.24459509221343972,,
42,segment,CBM_KE,1,OK,0.9696969696969697,0.9987100441645895,0.9699269737220402,0.9696969696969697,0.9696202429411385,0.9647097429741031,511.9125802516937,511.9,2079,231,7,40,11,22,0.0,2.6180135776296622,0.8802474579046724,2.454518409517176
42,segment,CBM_KE,3,OK,0.974025974025974,0.996807905898815,0.9747753646913312,0.974025974025974,0.9740816342714939,0.969802992698314,532.0740926265717,532.1,2079,231,7,40,6,17,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,segment,CBM_KE,5,OK,0.9826839826839827,0.9989942717215445,0.9831468071099408,0.9826839826839827,0.9826680672268908,0.979883678912969,559.3581898212433,559.4,2079,231,7,40,9,8,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,segment,CBM_KE,6,OK,0.9956709956709957,0.9999562726835453,0.9957983193277311,0.9956709956709957,0.9956700016401508,0.9949712488986399,537.0032262802124,537.0,2079,231,7,40,12,17,0.0,0.7133753808306716,0.6342166859474252,4.0205490226944764
42,segment,CBM_KE,7,OK,0.974025974025974,0.9977480432025887,0.9757302921168467,0.974025974025974,0.9737740674654237,0.9700575898567666,548.8144192695618,548.8,2079,231,7,40,9,8,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,segment,CBM_KE,8,OK,0.9826839826839827,0.9984476802658621,0.9828113063407181,0.9826839826839827,0.9826829886531379,0.9798194024687114,568.238606929779,568.3,2079,231,7,40,9,8,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,segment,CBM_KE,9,OK,0.987012987012987,0.9945996764178581,0.9873949579831933,0.987012987012987,0.9869413236017712,0.9849346257114895,564.5584092140198,564.6,2079,231,7,40,9,8,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,segment,CBM,0,OK,0.9826839826839827,0.998513271240544,0.9830659536541889,0.9826839826839827,0.982612319272767,0.979883678912969,652.2233288288116,652.2,2079,231,7,40,11,15,0.0,0.24459509221343972,,
42,segment,CBM,1,OK,0.9696969696969697,0.9990379990379991,0.9699269737220401,0.9696969696969697,0.9696202429411385,0.9647097429741031,626.9866633415222,627.0,2079,231,7,40,11,12,0.0,1.8294811985377881,,
42,segment,CBM,2,OK,0.961038961038961,0.994577812759631,0.9614379476130628,0.961038961038961,0.9610071301247771,0.9546289449203668,707.7669064998627,707.8,2079,231,7,40,11,20,0.0,2.3547101897556777,,
42,segment,CBM,3,OK,0.9826839826839827,0.9990817263544536,0.9826839826839827,0.9826839826839827,0.9826839826839827,0.9797979797979798,672.5750727653503,672.6,2079,231,7,40,3,8,0.0,4.441703075752816,,
42,segment,CBM,4,OK,0.974025974025974,0.9955616773798591,0.9737394957983193,0.974025974025974,0.9737575856978842,0.969739374724636,733.076233625412,733.1,2079,231,7,40,11,15,0.0,0.24459509221343972,,
42,segment,CBM,5,OK,0.9437229437229437,0.9974200883291793,0.945908025372311,0.9437229437229437,0.9436414764416934,0.9347318115083385,642.4299716949463,642.4,2079,231,7,40,9,16,0.0,4.686813444246836,,
42,segment,CBM,7,OK,0.961038961038961,0.996807905898815,0.9614795918367347,0.961038961038961,0.9605273101436784,0.9547959914144789,609.3944182395935,609.4,2079,231,7,40,11,20,0.0,3.5752871456703024,,
42,segment,CBM,8,OK,0.974025974025974,0.9940749486204031,0.9740100585688821,0.974025974025974,0.9739563918668397,0.9697181715154257,591.6562929153442,591.7,2079,231,7,40,3,8,0.0,4.441703075752816,,
42,segment,CBM,9,OK,0.9783549783549783,0.9968953605317241,0.9786016679399033,0.9783549783549784,0.9783510022315992,0.9747901006346601,716.3699417114258,716.4,2079,231,7,40,12,21,0.0,2.2801934697849626,,
42,spambase,CBM_KE,0,OK,0.9436008676789588,0.9830438378825476,0.9382551115241635,0.945763913505849,0.9415180139740037,0.8839871348089936,981.8575913906097,981.9,4140,461,2,40,9,3,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,spambase,CBM_KE,2,OK,0.9608695652173913,0.9874056912018059,0.9582371624154189,0.9599794055327828,0.959087674915013,0.9182149150626419,1051.2019543647766,1051.2,4141,460,2,40,6,18,0.0,1.5559991026497118,0.40386039813862934,2.727780074568463
42,spambase,CBM_KE,4,OK,0.9565217391304348,0.9844353353531754,0.956199716515941,0.9525139111665577,0.9542734448000953,0.9087061527109924,1243.7601735591888,1243.8,4141,460,2,40,6,6,0.0,3.8677882160954313,0.2811083416675908,2.4338629141770904
42,spambase,CBM_KE,5,OK,0.9543478260869566,0.9771084575932198,0.9510869565217391,0.9536327452028753,0.9523139577934099,0.9047161199230764,1074.6799387931824,1074.7,4141,460,2,40,9,5,0.0,0.7780137305987379,0.38077107180927083,2.9684651723181528
42,spambase,CBM_KE,6,OK,0.941304347826087,0.9658211053684232,0.9396963901506096,0.9370581595675163,0.9383313720524928,0.8767505803766679,1239.995451450348,1240.0,4141,460,2,40,3,5,0.0,0.4880378851570015,0.42773123153428505,1.1809091556421523
42,spambase,CBM_KE,7,OK,0.9304347826086956,0.9825343076100518,0.925388337153043,0.9300382185785857,0.9275362318840579,0.8554139178512388,1060.0505681037903,1060.1,4141,460,2,40,11,7,0.0,3.861468087838124,0.2597432254956376,3.491561903276001
42,spambase,CBM_KE,9,OK,0.9586956521739131,0.9895643924420903,0.9536492596689371,0.962032571744802,0.9572354740061162,0.91564345487742,1134.6655168533325,1134.7,4141,460,2,40,6,12,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,spambase,CBM,0,OK,0.93058568329718,0.9768600575052188,0.924060552773424,0.9369215014376304,0.9285935563816605,0.8608859934236031,1345.2574670314789,1345.3,4140,461,2,40,7,7,0.0,3.3179770147527696,,
42,spambase,CBM,1,OK,0.9456521739130435,0.9867423117289452,0.9409026908635795,0.9464642864215134,0.943438635838264,0.8873495483916878,1218.5789754390717,1218.6,4141,460,2,40,4,12,0.0,1.5075220157444493,,
42,spambase,CBM,3,OK,0.95,0.9806134774946038,0.9472487943710965,0.9481078833244223,0.9476732396595299,0.895356265550271,1077.9606750011444,1078.0,4141,460,2,40,6,10,0.0,2.1811527863254225,,
42,spambase,CBM,6,OK,0.9347826086956522,0.9686924493554329,0.9324241038589236,0.9307114992376087,0.9315476190476191,0.8631339040486277,1048.3220744132996,1048.3,4141,460,2,40,3,6,0.0,2.081395469026367,,
42,spambase,CBM,7,OK,0.9282608695652174,0.9717816194380088,0.922514619883041,0.9292164201271311,0.9254709616602596,0.8517046732232352,1118.6034281253815,1118.6,4141,460,2,40,5,14,0.0,2.9056742289004776,,
42,tic-tac-toe,CBM_KE,0,OK,1.0,1.0,1.0,1.0,1.0,1.0,226.67061948776245,226.7,862,96,2,40,2,3,0.0,4.028176780650616,0.5775395693409555,4.570235993959911
42,tic-tac-toe,CBM_KE,1,OK,0.9791666666666666,0.9995256166982922,0.984375,0.9705882352941176,0.976911976911977,0.9548637106322311,199.67296743392944,199.7,862,96,2,40,9,3,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,tic-tac-toe,CBM_KE,3,OK,0.9895833333333334,1.0,0.9852941176470589,0.9920634920634921,0.9885373134328358,0.977334166408364,228.28889513015747,228.3,862,96,2,40,3,5,0.0,0.4880378851570015,0.42773123153428505,1.1809091556421523
42,tic-tac-toe,CBM_KE,4,OK,0.96875,0.9797979797979799,0.9772727272727273,0.9545454545454546,0.964562569213732,0.9315409787235999,194.0728051662445,194.1,862,96,2,40,3,5,0.0,0.4880378851570015,0.42773123153428505,1.1809091556421523
42,tic-tac-toe,CBM_KE,5,OK,0.9791666666666666,0.9923039923039924,0.9846153846153847,0.9696969696969697,0.9765625,0.9541957401338105,235.63528513908386,235.6,862,96,2,40,6,18,0.0,1.5559991026497118,0.40386039813862934,2.727780074568463
42,tic-tac-toe,CBM_KE,6,OK,0.9895833333333334,0.9990379990379991,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,209.51338744163513,209.5,862,96,2,40,11,12,0.0,2.6375275054408704,0.2755239988953131,1.1016765069763808
42,tic-tac-toe,CBM_KE,7,OK,0.9895833333333334,0.9841269841269842,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,221.19775652885437,221.2,862,96,2,40,2,3,0.0,4.028176780650616,0.5775395693409555,4.570235993959911
42,tic-tac-toe,CBM_KE,8,OK,0.968421052631579,0.9936461388074291,0.9685019841269842,0.9616324535679375,0.964923076923077,0.930109069806303,238.89824724197388,238.9,863,95,2,40,3,5,0.0,0.4880378851570015,0.42773123153428505,1.1809091556421523
42,tic-tac-toe,CBM_KE,9,OK,0.9473684210526315,0.9814271749755621,0.9394889103182256,0.945503421309873,0.9423613639121466,0.8849718937333941,210.639794588089,210.7,863,95,2,40,9,3,0.0,1.6607285058883754,0.7944563873459245,3.5985315961888587
42,tic-tac-toe,CBM,0,OK,1.0,1.0,1.0,1.0,1.0,1.0,254.84852075576782,254.9,862,96,2,40,3,6,0.0,2.081395469026367,,
42,tic-tac-toe,CBM,2,OK,0.9791666666666666,1.0,0.9846153846153847,0.9696969696969697,0.9765625,0.9541957401338105,258.7336378097534,258.7,862,96,2,40,11,10,0.0,0.24459509221343972,,
42,tic-tac-toe,CBM,3,OK,0.9895833333333334,1.0,0.9852941176470589,0.9920634920634921,0.9885373134328358,0.977334166408364,256.1924123764038,256.2,862,96,2,40,3,6,0.0,2.081395469026367,,
42,tic-tac-toe,CBM,4,OK,0.96875,0.9947089947089948,0.96875,0.9617604617604618,0.9651120533010298,0.9304842103984708,252.1804518699646,252.2,862,96,2,40,3,6,0.0,2.081395469026367,,
42,tic-tac-toe,CBM,5,OK,0.9791666666666666,0.9985569985569986,0.976911976911977,0.976911976911977,0.976911976911977,0.9538239538239538,265.99118089675903,266.0,862,96,2,40,11,10,0.0,0.24459509221343972,,
42,tic-tac-toe,CBM,6,OK,0.9895833333333334,0.9995189995189996,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,260.91386914253235,260.9,862,96,2,40,11,7,0.0,1.8294811985377881,,
42,tic-tac-toe,CBM,7,OK,0.96875,0.9985569985569985,0.9625237191650854,0.968975468975469,0.9656119402985075,0.9314768448173557,236.96408224105835,237.0,862,96,2,40,3,6,0.0,2.081395469026367,,
42,tic-tac-toe,CBM,9,OK,0.9473684210526315,0.9931573802541545,0.9449404761904762,0.9384164222873901,0.9415384615384615,0.8833328063697764,242.36489510536194,242.4,863,95,2,40,3,6,0.0,2.081395469026367,,
42,vehicle,CBM_KE,0,OK,0.7764705882352941,0.9452216533466533,0.7730133139172041,0.7797619047619048,0.7742484401588201,0.7034917023527053,303.1028027534485,303.1,761,85,4,40,12,20,0.0,1.2481735939819272,0.3663462807946798,4.04647846131487
42,vehicle,CBM_KE,1,OK,0.8823529411764706,0.9755303897491399,0.8861215538847118,0.8847402597402598,0.8832104367555303,0.8447610333562214,332.89919328689575,332.9,761,85,4,40,12,20,0.0,1.2481735939819272,0.3663462807946798,4.04647846131487
42,vehicle,CBM_KE,3,OK,0.7294117647058823,0.9369456238206237,0.7218998583415059,0.7320887445887445,0.7260099577739964,0.6399409813418516,317.63501620292664,317.6,761,85,4,40,7,17,0.0,1.6498545135027385,0.4545407216655058,3.8120758355807114
42,vehicle,CBM_KE,4,OK,0.8941176470588236,0.9794428661616161,0.8948122529644269,0.8955627705627706,0.894499815430048,0.8592538451088357,329.4838926792145,329.5,761,85,4,40,8,20,0.0,0.9811997406326186,0.6085592782956104,2.4134089121042113
42,vehicle,CBM_KE,5,OK,0.8352941176470589,0.9605260191197691,0.8375111408199644,0.837121212121212,0.8343611003794069,0.782015251510913,291.97793769836426,292.0,761,85,4,40,10,8,0.0,1.7369775242524383,0.5002958191625129,4.433651007372047
42,vehicle,CBM_KE,6,OK,0.9404761904761905,0.9917523873043027,0.9413561076604555,0.940422077922078,0.9406358885017421,0.9207640598045823,277.99884724617004,278.0,762,84,4,40,12,20,0.0,1.2481735939819272,0.3663462807946798,4.04647846131487
42,vehicle,CBM_KE,8,OK,0.7976190476190477,0.9508340728611826,0.8037060978237449,0.800865800865801,0.7992083868207103,0.7322633377571257,336.115332365036,336.1,762,84,4,40,7,5,0.0,0.39931529963212775,0.6100429068914244,1.1060452421664873
42,vehicle,CBM_KE,9,OK,0.8214285714285714,0.9537211879395779,0.8270979020979021,0.8262445887445888,0.8204318471835204,0.766580341887815,304.3269884586334,304.3,762,84,4,40,10,14,0.0,1.2243829831091604,0.6547430293330503,3.9859656204720966
42,vehicle,CBM,0,OK,0.8,0.9097219273781775,0.792083236456638,0.803030303030303,0.7936394354999006,0.7359867230634208,251.87499904632568,251.9,761,85,4,40,7,6,0.0,1.283996534286931,,
42,vehicle,CBM,2,OK,0.8,0.9229038843101344,0.8028209109730848,0.8024350649350649,0.7970899766205899,0.7371696254132302,220.62713527679443,220.6,761,85,4,40,7,6,0.0,1.283996534286931,,
42,vehicle,CBM,3,OK,0.8,0.9410929348429349,0.7971230158730158,0.8014069264069263,0.7979715583109008,0.7340984363498717,262.9075520038605,262.9,761,85,4,40,5,19,0.0,1.6306025060725537,,
42,vehicle,CBM,4,OK,0.8823529411764706,0.9734341179653679,0.8850127877237852,0.8825757575757576,0.8807826303347019,0.844975479748466,281.59564208984375,281.6,761,85,4,40,11,19,0.0,1.160133081829771,,
42,vehicle,CBM,5,OK,0.788235294117647,0.9405312395937395,0.7961595117845117,0.791612554112554,0.7875398724082934,0.7226253946861803,275.5819127559662,275.6,761,85,4,40,8,10,0.0,4.255754583853187,,
42,vehicle,CBM,7,OK,0.7857142857142857,0.9181841744326587,0.7818300279684719,0.7882490316700842,0.7836648477380742,0.7147473035591266,277.4552023410797,277.5,762,84,4,40,5,8,0.0,3.6546709256287047,,
42,wdbc,CBM_KE,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,138.36248636245728,138.4,512,57,2,40,6,6,0.0,3.8677882160954313,0.2811083416675908,2.4338629141770904
42,wdbc,CBM_KE,5,OK,0.9473684210526315,0.9907407407407408,0.9479729729729729,0.9384920634920635,0.942866688940862,0.8864143349643965,160.0784387588501,160.1,512,57,2,40,6,6,0.0,3.8677882160954313,0.2811083416675908,2.4338629141770904
42,wdbc,CBM_KE,6,OK,0.9473684210526315,0.9920634920634921,0.9402597402597402,0.9484126984126984,0.9439895185063871,0.8886350389948482,134.4420347213745,134.5,512,57,2,40,8,18,0.0,4.001561135885537,0.7570548686052707,3.8078675090308134
42,wdbc,CBM_KE,9,OK,0.9464285714285714,0.9918367346938776,0.9398395721925134,0.9476190476190476,0.9433771486349849,0.8874245216579992,147.263818025589,147.3,513,56,2,40,7,10,0.0,0.18123098718102798,0.6028319245131153,4.76092096569983
42,wdbc,CBM,0,OK,0.9824561403508771,1.0,0.9772727272727273,0.9861111111111112,0.981329839502129,0.9633432944855655,143.68010473251343,143.7,512,57,2,40,10,16,0.0,2.511380104167308,,
42,wdbc,CBM,1,OK,0.9824561403508771,0.9973544973544973,0.9864864864864865,0.9761904761904762,0.9809555629802873,0.962621902223779,142.37752747535706,142.4,512,57,2,40,10,16,0.0,2.511380104167308,,
42,wdbc,CBM,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,122.87335968017578,122.9,512,57,2,40,7,7,0.0,3.3179770147527696,,
42,wdbc,CBM,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,132.1782350540161,132.2,512,57,2,40,3,6,0.0,2.081395469026367,,
42,wdbc,CBM,4,OK,0.9298245614035088,0.9537037037037037,0.9246031746031746,0.9246031746031746,0.9246031746031746,0.8492063492063492,140.1823832988739,140.2,512,57,2,40,6,18,0.0,1.5559991026497118,,
42,wdbc,CBM,5,OK,0.9473684210526315,0.9563492063492064,0.9479729729729729,0.9384920634920635,0.942866688940862,0.8864143349643965,133.08929896354675,133.1,512,57,2,40,6,10,0.0,2.1811527863254225,,
42,wdbc,CBM,6,OK,0.9473684210526315,0.9708994708994708,0.9479729729729729,0.9384920634920635,0.942866688940862,0.8864143349643965,149.58550381660461,149.6,512,57,2,40,5,14,0.0,2.9056742289004776,,
42,wdbc,CBM,7,OK,0.9649122807017544,0.9818181818181818,0.972972972972973,0.9545454545454546,0.9623015873015872,0.9273353546322172,141.91294050216675,141.9,512,57,2,40,5,3,0.0,4.700519760742736,,
42,wdbc,CBM,9,OK,0.9464285714285714,0.9945578231292517,0.9398395721925134,0.9476190476190476,0.9433771486349849,0.8874245216579992,125.40540361404419,125.4,513,56,2,40,4,12,0.0,1.5075220157444493,,
42,wine-quality,CBM_KE,2,PARTIAL,0.6591836734693878,nan,0.464084952519041,0.3781814084045321,0.4014278322900203,0.48291386395237496,953.0614650249481,953.1,4408,490,7,40,6,17,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,wine-quality,CBM_KE,5,OK,0.6346938775510204,0.6495550077560747,0.4014842268659062,0.32610627688186106,0.3468286404627465,0.439848615459458,926.0956971645355,926.1,4408,490,7,40,6,17,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,wine-quality,CBM_KE,7,OK,0.6469387755102041,0.7248736206237477,0.4600492763582425,0.35680653955230907,0.3891643191482698,0.4588604051705311,947.0664012432098,947.1,4408,490,7,40,6,17,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
42,wine-quality,CBM_KE,8,PARTIAL,0.6400817995910021,nan,0.4444142734764327,0.3504009387067405,0.37857017557868883,0.44809594640760636,929.1234998703003,929.1,4409,489,7,40,6,17,0.0,3.4701418036072065,0.2962646609021953,4.746919954946938
43,balance-scale,CBM_KE,1,OK,0.9523809523809523,0.9884381338742393,0.8944444444444445,0.8551724137931035,0.871939736346516,0.9160160785863015,227.94645500183105,228.0,562,63,3,40,3,4,0.0,1.4963778441662408,0.617428886123806,4.259407545002471
43,balance-scale,CBM_KE,3,OK,0.9206349206349206,0.9883705206220418,0.8395061728395062,0.9425287356321839,0.8690476190476191,0.8714027567750622,172.6792345046997,172.7,562,63,3,40,2,3,0.0,1.2334843840862177,0.6880838421048368,3.9500281025310424
43,balance-scale,CBM_KE,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,223.17812156677246,223.2,562,63,3,40,3,4,0.0,1.4963778441662408,0.617428886123806,4.259407545002471
43,balance-scale,CBM_KE,5,OK,0.9838709677419355,0.9946447230929989,0.9333333333333332,0.9885057471264368,0.9571150097465887,0.9719488478899142,226.32123732566833,226.3,563,62,3,40,4,12,0.0,0.526806370021128,0.8030800767828521,2.8683526840622
43,balance-scale,CBM_KE,6,OK,1.0,1.0,1.0,1.0,1.0,1.0,208.36298513412476,208.4,563,62,3,40,4,15,0.0,2.4229666899543845,0.4075119282961159,1.3437688470002476
43,balance-scale,CBM_KE,7,OK,0.967741935483871,0.9897138545238257,0.9777777777777779,0.9218390804597701,0.9456207568730255,0.9442766490335694,228.26768851280212,228.3,563,62,3,40,4,3,0.0,2.887837290916244,0.645909110342358,1.5993001856688394
